anchor_id,role_id,masco_code,role_title,anchor_rank,anchor_type,anchor_text,source_standard,source_record_id,source_url,license_id
M253102-A08,M253102,253102,Digital Forensic Specialist,8,task,"Write reports, sign affidavits, or give depositions for legal proceedings.",O*NET 31.0,15-1299.06|task:21804,https://www.onetcenter.org/database.html,CC-BY-4.0-ONET
M253102-A09,M253102,253102,Digital Forensic Specialist,9,skill,computer forensics,ESCO 1.2.1,http://data.europa.eu/esco/skill/118a9b27-1c5a-4214-b685-1a4d9e6365ea,https://esco.ec.europa.eu/en/use-esco/download,EC-REUSE-ESCO
M253102-A10,M253102,253102,Digital Forensic Specialist,10,skill,Reading Comprehension,O*NET 31.0,15-1299.06|skill:2.A.1.a,https://www.onetcenter.org/database.html,CC-BY-4.0-ONET
M253102-A11,M253102,253102,Digital Forensic Specialist,11,skill,cyber attack counter-measures,ESCO 1.2.1,http://data.europa.eu/esco/skill/5898d99a-62a4-4e10-a2e3-0d815ce44248,https://esco.ec.europa.eu/en/use-esco/download,EC-REUSE-ESCO
M253102-A12,M253102,253102,Digital Forensic Specialist,12,skill,Active Listening,O*NET 31.0,15-1299.06|skill:2.A.1.b,https://www.onetcenter.org/database.html,CC-BY-4.0-ONET
M253102-A13,M253102,253102,Digital Forensic Specialist,13,skill,Writing,O*NET 31.0,15-1299.06|skill:2.A.1.c,https://www.onetcenter.org/database.html,CC-BY-4.0-ONET
M253103-A01,M253103,253103,Information Security Officer,1,skill,apply company policies,ESCO 1.2.1,http://data.europa.eu/esco/skill/0a43729f-2a79-4dae-9faa-95520daae79f,https://esco.ec.europa.eu/en/use-esco/download,EC-REUSE-ESCO
M253103-A02,M253103,253103,Information Security Officer,2,task,"Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.",O*NET 31.0,15-1212.00|task:5314,https://www.onetcenter.org/database.html,CC-BY-4.0-ONET
M253103-A03,M253103,253103,Information Security Officer,3,task,Formulates cyber security frameworks to secure an organisation's data and technology systems from threats,OSCA 2024 Version 1.0,113132|task:1,https://www.abs.gov.au/statistics/classifications/osca-occupation-standard-classification-australia/2024-version-1-0/data-downloads,CC-BY-4.0-ABS
M253103-A04,M253103,253103,Information Security Officer,4,skill,attend to ICT systems quality,ESCO 1.2.1,http://data.europa.eu/esco/skill/7f0b1a66-ebaf-4c8a-b606-4c1844eb692e,https://esco.ec.europa.eu/en/use-esco/download,EC-REUSE-ESCO
M253103-A05,M253103,253103,Information Security Officer,5,task,Monitor current reports of computer viruses to determine when to update virus protection systems.,O*NET 31.0,15-1212.00|task:5316,https://www.onetcenter.org/database.html,CC-BY-4.0-ONET
M253103-A06,M253103,253103,Information Security Officer,6,task,Aligns cyber security initiatives with business objectives,OSCA 2024 Version 1.0,113132|task:2,https://www.abs.gov.au/statistics/classifications/osca-occupation-standard-classification-australia/2024-version-1-0/data-downloads,CC-BY-4.0-ABS
M253103-A07,M253103,253103,Information Security Officer,7,skill,cyber attack counter-measures,ESCO 1.2.1,http://data.europa.eu/esco/skill/5898d99a-62a4-4e10-a2e3-0d815ce44248,https://esco.ec.europa.eu/en/use-esco/download,EC-REUSE-ESCO
M253103-A08,M253103,253103,Information Security Officer,8,task,Encrypt data transmissions and erect firewalls to conceal confidential information as it is being transmitted and to keep out tainted digital transfers.,O*NET 31.0,15-1212.00|task:5321,https://www.onetcenter.org/database.html,CC-BY-4.0-ONET
M253103-A09,M253103,253103,Information Security Officer,9,task,"Reports on the cyber security risk profile, status of systems, security risks and security incidents",OSCA 2024 Version 1.0,113132|task:3,https://www.abs.gov.au/statistics/classifications/osca-occupation-standard-classification-australia/2024-version-1-0/data-downloads,CC-BY-4.0-ABS
M253103-A10,M253103,253103,Information Security Officer,10,skill,database development tools,ESCO 1.2.1,http://data.europa.eu/esco/skill/9ef0f3a0-9ce2-4ef1-a987-0366b5cb2dbe,https://esco.ec.europa.eu/en/use-esco/download,EC-REUSE-ESCO
M253103-A11,M253103,253103,Information Security Officer,11,task,Perform risk assessments and execute tests of data processing system to ensure functioning of data processing activities and security measures.,O*NET 31.0,15-1212.00|task:5320,https://www.onetcenter.org/database.html,CC-BY-4.0-ONET
M253103-A12,M253103,253103,Information Security Officer,12,task,Translates information security risks into operational risks,OSCA 2024 Version 1.0,113132|task:4,https://www.abs.gov.au/statistics/classifications/osca-occupation-standard-classification-australia/2024-version-1-0/data-downloads,CC-BY-4.0-ABS
M253103-A13,M253103,253103,Information Security Officer,13,skill,ensure proper document management,ESCO 1.2.1,http://data.europa.eu/esco/skill/c241f5a5-e23f-47bf-ad24-d83ea0010166,https://esco.ec.europa.eu/en/use-esco/download,EC-REUSE-ESCO
M253103-A14,M253103,253103,Information Security Officer,14,skill,Reading Comprehension,O*NET 31.0,15-1212.00|skill:2.A.1.a,https://www.onetcenter.org/database.html,CC-BY-4.0-ONET
M253104-A01,M253104,253104,Cybersecurity Analyst,1,skill,advice on security risk management,ESCO 1.2.1,http://data.europa.eu/esco/skill/e71c6cee-7247-49f4-829a-141c880ae938,https://esco.ec.europa.eu/en/use-esco/download,EC-REUSE-ESCO
M253104-A02,M253104,253104,Cybersecurity Analyst,2,skill,assessment of risks and threats,ESCO 1.2.1,http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313,https://esco.ec.europa.eu/en/use-esco/download,EC-REUSE-ESCO
M253104-A03,M253104,253104,Cybersecurity Analyst,3,skill,attack vectors,ESCO 1.2.1,http://data.europa.eu/esco/skill/501537a7-9d63-491d-ae02-09f04767ff1e,https://esco.ec.europa.eu/en/use-esco/download,EC-REUSE-ESCO
