masco_version,masco_6d_code,masco_occupation_title_en,masco_4d_code,masco_unit_group_title_en,masco_2013_code_or_status,source_pdf_page,source_printed_page,title_extraction_method
2020,1121-17,Director-General of Organization,1121,Managing Directors And Chief Executives,1121-15,318,304,systematic_index_text_layer
2020,1121-18,Managing-Director of Organization,1121,Managing Directors And Chief Executives,1121-16,318,304,systematic_index_text_layer
2020,1121-19,Director of Organization,1121,Managing Directors And Chief Executives,1121-17,318,304,systematic_index_text_layer
2020,1121-20,Chairperson of Organization,1121,Managing Directors And Chief Executives,1121-18,318,304,systematic_index_text_layer
2020,1121-21,President of Organization,1121,Managing Directors And Chief Executives,1121-19,318,304,systematic_index_text_layer
2020,1121-22,Manager,1121,Managing Directors And Chief Executives,1121-20,318,304,systematic_index_text_layer
2020,1121-23,General Manager,1121,Managing Directors And Chief Executives,1121-21,318,304,systematic_index_text_layer
2020,1121-24,Operations Manager,1121,Managing Directors And Chief Executives,1323-04,318,304,systematic_index_text_layer
2020,1121-25,Director,1121,Managing Directors And Chief Executives,1121-24,318,304,systematic_index_text_layer
2020,1121-26,Administrator,1121,Managing Directors And Chief Executives,1121-25,318,304,systematic_index_text_layer
2020,1121-27,President,1121,Managing Directors And Chief Executives,1121-26,318,304,systematic_index_text_layer
2020,1121-28,Technical Manager,1121,Managing Directors And Chief Executives,New,318,304,systematic_index_text_layer
2020,1121-29,Manager Grade P2,1121,Managing Directors And Chief Executives,New,318,304,systematic_index_text_layer
2020,1121-30,Senior Manager Grade P1,1121,Managing Directors And Chief Executives,New,318,304,systematic_index_text_layer
2020,1121-31,Assistant Manager Grade P3,1121,Managing Directors And Chief Executives,New,318,304,systematic_index_text_layer
2020,1121-32,Head of Operation,1121,Managing Directors And Chief Executives,New,318,304,systematic_index_text_layer
2020,1121-33,Assistant Manager,1121,Managing Directors And Chief Executives,New,318,304,systematic_index_text_layer
2020,1121-34,Assistant Chief Operating Officer,1121,Managing Directors And Chief Executives,New,318,304,systematic_index_text_layer
2020,1211-01,Chief Financial Officer (CFO),1211,Finance Managers,1211-06,318,304,systematic_index_text_layer
2020,1211-02,Finance Manager,1211,Finance Managers,1211-01,318,304,systematic_index_text_layer
2020,1211-03,Account Manager,1211,Finance Managers,1211-02,318,304,systematic_index_text_layer
2020,1211-04,Budget Manager,1211,Finance Managers,1211-03,318,304,systematic_index_text_layer
2020,1211-05,Audit Manager,1211,Finance Managers,1211-04,318,304,systematic_index_text_layer
2020,1211-06,Audit and Risk Management Manager,1211,Finance Managers,1211-05,318,304,systematic_index_text_layer
2020,1211-07,Credit Manager,1211,Finance Managers,1211-07,318,304,systematic_index_text_layer
2020,1211-08,Insurance Manager,1211,Finance Managers,1211-08,318,304,systematic_index_text_layer
2020,1211-09,Fund Manager,1211,Finance Managers,1211-09,318,304,systematic_index_text_layer
2020,1211-10,Treasury Manager,1211,Finance Managers,1211-10,318,304,systematic_index_text_layer
2020,1211-11,Financial and Institution Manager,1211,Finance Managers,1211-11,318,304,systematic_index_text_layer
2020,1211-12,Expenditure Manager,1211,Finance Managers,1211-12,318,304,systematic_index_text_layer
2020,1211-13,Transaction Monitoring Manager,1211,Finance Managers,1211-13,318,304,systematic_index_text_layer
2020,1211-14,Tax Manager,1211,Finance Managers,New,318,304,systematic_index_text_layer
2020,1211-15,Claim Manager,1211,Finance Managers,New,318,304,systematic_index_text_layer
2020,1211-16,Finance Director,1211,Finance Managers,New,318,304,systematic_index_text_layer
2020,1211-17,Chief Financial Controller,1211,Finance Managers,New,318,304,systematic_index_text_layer
2020,1211-18,Technical Manager (Accounting),1211,Finance Managers,New,318,304,systematic_index_text_layer
2020,1211-19,Risk Manager,1211,Finance Managers,New,318,304,systematic_index_text_layer
2020,1211-20,Head of Procurement,1211,Finance Managers,New,318,304,systematic_index_text_layer
2020,1211-21,Procurement Manager,1211,Finance Managers,New,318,304,systematic_index_text_layer
2020,1211-22,Risk Modelling Manager,1211,Finance Managers,New,318,304,systematic_index_text_layer
2020,1211-23,Actuarial Valuation Manager,1211,Finance Managers,New,318,304,systematic_index_text_layer
2020,1211-24,Bidding Manager,1211,Finance Managers,New,318,304,systematic_index_text_layer
2020,1211-25,Energy Audit Manager,1211,Finance Managers,New,318,304,systematic_index_text_layer
2020,1211-26,Energy Audit Assistant Manager,1211,Finance Managers,New,318,304,systematic_index_text_layer
2020,1212-01,Chief Human Resources Officer,1212,Human Resource Managers,New,318,304,systematic_index_text_layer
2020,1212-02,Human Resource Manager,1212,Human Resource Managers,1212-01,318,304,systematic_index_text_layer
2020,1212-03,Training Manager,1212,Human Resource Managers,1212-02,318,304,systematic_index_text_layer
2020,1212-04,Industrial Relations Manager,1212,Human Resource Managers,1212-03,318,304,systematic_index_text_layer
2020,1212-05,Occupational Safety and Health Manager,1212,Human Resource Managers,1212-04,318,304,systematic_index_text_layer
2020,1212-06,Personnel Manager,1212,Human Resource Managers,1212-05,318,304,systematic_index_text_layer
2020,1212-07,Recruitment Manager,1212,Human Resource Managers,1212-06,318,304,systematic_index_text_layer
2020,1212-08,Occupational Safety Manager,1212,Human Resource Managers,1212-07,318,304,systematic_index_text_layer
2020,1212-09,Learning and Organization Development Manager,1212,Human Resource Managers,1212-08,318,304,systematic_index_text_layer
2020,1212-10,Compensation and Benefits Manager,1212,Human Resource Managers,1212-09,318,304,systematic_index_text_layer
2020,1212-11,Talent and Organization Performance Manager,1212,Human Resource Managers,1212-10,318,304,systematic_index_text_layer
2020,1212-12,"Training Manager, Halal Industry",1212,Human Resource Managers,New,319,305,systematic_index_text_layer
2020,1212-13,"Health, Safety, Environment & Quality Manager",1212,Human Resource Managers,New,319,305,systematic_index_text_layer
2020,1213-01,Policy and Planning Manager,1213,Policy And Planning Managers,1213-01,319,305,systematic_index_text_layer
2020,1213-02,Strategic Planning Manager,1213,Policy And Planning Managers,1213-02,319,305,systematic_index_text_layer
2020,1213-03,Corporate Planning Manager,1213,Policy And Planning Managers,1213-03,319,305,systematic_index_text_layer
2020,1213-04,Policy and Research Manager,1213,Policy And Planning Managers,1213-04,319,305,systematic_index_text_layer
2020,1213-05,Project Planning Manager,1213,Policy And Planning Managers,New,319,305,systematic_index_text_layer
2020,1213-06,Project Leader,1213,Policy And Planning Managers,New,319,305,systematic_index_text_layer
2020,1213-07,Programme Manager,1213,Policy And Planning Managers,New,319,305,systematic_index_text_layer
2020,1213-08,Regulatory Affairs Manager,1213,Policy And Planning Managers,New,319,305,systematic_index_text_layer
2020,1213-09,Planning Manager,1213,Policy And Planning Managers,New,319,305,systematic_index_text_layer
2020,1214-01,Chief Compliance Officer,1214,Business Services Managers,New,319,305,systematic_index_text_layer
2020,1214-02,Production Manager,1214,Business Services Managers,1214-01,319,305,systematic_index_text_layer
2020,1214-03,Production and Business Operation Manager,1214,Business Services Managers,1214-02,319,305,systematic_index_text_layer
2020,1214-04,Business Services Development Manager,1214,Business Services Managers,1214-03,319,305,systematic_index_text_layer
2020,1214-05,Production Planner,1214,Business Services Managers,1214-04,319,305,systematic_index_text_layer
2020,1214-06,Production Controller,1214,Business Services Managers,1214-05,319,305,systematic_index_text_layer
2020,1214-07,Business Development Manager,1214,Business Services Managers,1214-06,319,305,systematic_index_text_layer
2020,1214-08,Compliance Manager,1214,Business Services Managers,New,319,305,systematic_index_text_layer
2020,1214-09,Fashion and Garment Manager,1214,Business Services Managers,New,319,305,systematic_index_text_layer
2020,1214-10,Halal Compliance Manager,1214,Business Services Managers,New,319,305,systematic_index_text_layer
2020,1214-11,Supply Chain Manager,1214,Business Services Managers,New,319,305,systematic_index_text_layer
2020,1214-12,Business and Product Development Manager,1214,Business Services Managers,New,319,305,systematic_index_text_layer
2020,1214-13,Sustainability Manager,1214,Business Services Managers,New,319,305,systematic_index_text_layer
2020,1214-14,Project Manager,1214,Business Services Managers,1323-05,319,305,systematic_index_text_layer
2020,1214-15,Assistant Project Manager,1214,Business Services Managers,New,319,305,systematic_index_text_layer
2020,1214-16,Technology Manager,1214,Business Services Managers,New,319,305,systematic_index_text_layer
2020,1215-01,Administrative Manager,1215,Administrative Managers,1215-01,319,305,systematic_index_text_layer
2020,1215-02,Administrative Services Manager,1215,Administrative Managers,1215-02,319,305,systematic_index_text_layer
2020,1215-03,Asset Development Lead,1215,Administrative Managers,New,319,305,systematic_index_text_layer
2020,1215-04,Infrastructure Manager,1215,Administrative Managers,1219-04,319,305,systematic_index_text_layer
2020,1215-05,Corporate Services Manager,1215,Administrative Managers,1219-05,319,305,systematic_index_text_layer
2020,1215-06,Head of Corporate Communications,1215,Administrative Managers,New,319,305,systematic_index_text_layer
2020,1216-01,Quality Control Manager,1216,Quality Managers,1219-02,319,305,systematic_index_text_layer
2020,1216-02,Quality Assurance Manager,1216,Quality Managers,1219-03,319,305,systematic_index_text_layer
2020,1216-03,"Quality Assurance Manager, Halal Food Manufacturing",1216,Quality Managers,New,319,305,systematic_index_text_layer
2020,1216-04,"Quality Assurance Manager, Halal Meat Processing",1216,Quality Managers,New,319,305,systematic_index_text_layer
2020,1221-01,Chief Marketing Officer,1221,Sales And Marketing Managers,New,319,305,systematic_index_text_layer
2020,1221-02,Sales Manager,1221,Sales And Marketing Managers,1221-01,319,305,systematic_index_text_layer
2020,1221-03,Sales and Marketing Manager,1221,Sales And Marketing Managers,1221-02,319,305,systematic_index_text_layer
2020,1221-04,Marketing Manager,1221,Sales And Marketing Managers,1221-03,319,305,systematic_index_text_layer
2020,1221-05,Sales Promotion Manager,1221,Sales And Marketing Managers,1221-04,319,305,systematic_index_text_layer
2020,1221-06,Market Research Manager,1221,Sales And Marketing Managers,1221-05,319,305,systematic_index_text_layer
2020,1221-07,Product Manager,1221,Sales And Marketing Managers,1221-06,319,305,systematic_index_text_layer
2020,1221-08,Brand Manager,1221,Sales And Marketing Managers,1221-07,319,305,systematic_index_text_layer
2020,1221-09,Supermarket Manager,1221,Sales And Marketing Managers,1221-08,319,305,systematic_index_text_layer
2020,1221-10,Shopping Centre Manager,1221,Sales And Marketing Managers,1221-09,319,305,systematic_index_text_layer
2020,1221-11,Outlet Manager,1221,Sales And Marketing Managers,New,320,306,systematic_index_text_layer
2020,1221-12,Channel Partner Manager,1221,Sales And Marketing Managers,New,320,306,systematic_index_text_layer
2020,1221-13,Sales Director,1221,Sales And Marketing Managers,New,320,306,systematic_index_text_layer
2020,1221-14,Branch Manager,1221,Sales And Marketing Managers,New,320,306,systematic_index_text_layer
2020,1221-15,Assistant Branch Manager,1221,Sales And Marketing Managers,New,320,306,systematic_index_text_layer
2020,1222-01,Advertising Manager,1222,Advertising And Public Relations Managers,1222-01,320,306,systematic_index_text_layer
2020,1222-02,General Affairs Manager,1222,Advertising And Public Relations Managers,1222-02,320,306,systematic_index_text_layer
2020,1222-03,Communications Manager,1222,Advertising And Public Relations Managers,1222-03,320,306,systematic_index_text_layer
2020,1222-04,Public Relations Manager,1222,Advertising And Public Relations Managers,1222-04,320,306,systematic_index_text_layer
2020,1222-05,Display Manager,1222,Advertising And Public Relations Managers,1222-05,320,306,systematic_index_text_layer
2020,1222-06,Customer Service Manager,1222,Advertising And Public Relations Managers,1222-06,320,306,systematic_index_text_layer
2020,1222-07,Contact Centre Manager,1222,Advertising And Public Relations Managers,1222-07,320,306,systematic_index_text_layer
2020,1222-08,Call Centre Manager,1222,Advertising And Public Relations Managers,1222-08,320,306,systematic_index_text_layer
2020,1222-09,Call Centre Operation Manager,1222,Advertising And Public Relations Managers,1222-09,320,306,systematic_index_text_layer
2020,1222-10,Contact Centre Team Leader Manager,1222,Advertising And Public Relations Managers,New,320,306,systematic_index_text_layer
2020,1222-11,Team Leader,1222,Advertising And Public Relations Managers,New,320,306,systematic_index_text_layer
2020,1222-12,Customer Relationship Manager,1222,Advertising And Public Relations Managers,New,320,306,systematic_index_text_layer
2020,1222-13,Social Media Manager,1222,Advertising And Public Relations Managers,New,320,306,systematic_index_text_layer
2020,1222-14,Tour Manager,1222,Advertising And Public Relations Managers,New,320,306,systematic_index_text_layer
2020,1222-15,Event Manager,1222,Advertising And Public Relations Managers,New,320,306,systematic_index_text_layer
2020,1223-01,Research and Development Manager,1223,Research And Development Managers,1223-01,320,306,systematic_index_text_layer
2020,1223-02,Product Development Manager,1223,Research And Development Managers,1223-02,320,306,systematic_index_text_layer
2020,1223-03,Research Manager,1223,Research And Development Managers,1223-03,320,306,systematic_index_text_layer
2020,1223-04,"Research and Development Manager, Halal Food Manufacturing",1223,Research And Development Managers,New,320,306,systematic_index_text_layer
2020,1223-05,"Research and Development Manager, Halal Industry",1223,Research And Development Managers,New,320,306,systematic_index_text_layer
2020,1311-01,Park/Estate Manager Grade G41,1311,"Agricul Tural, Forestry And Livestock Production Managers",New,320,306,systematic_index_text_layer
2020,1311-02,Forestry Manager,1311,"Agricul Tural, Forestry And Livestock Production Managers",1311-02,320,306,systematic_index_text_layer
2020,1311-03,Plantation Manager,1311,"Agricul Tural, Forestry And Livestock Production Managers",1311-03,320,306,systematic_index_text_layer
2020,1311-04,Horticulture Manager,1311,"Agricul Tural, Forestry And Livestock Production Managers",1311-04,320,306,systematic_index_text_layer
2020,1311-05,"Production and Operation Manager, Agricultural",1311,"Agricul Tural, Forestry And Livestock Production Managers",New,320,306,systematic_index_text_layer
2020,1311-06,Agricultural Manager,1311,"Agricul Tural, Forestry And Livestock Production Managers",1311-06,320,306,systematic_index_text_layer
2020,1311-07,"Production and Operation Manager, Livestock",1311,"Agricul Tural, Forestry And Livestock Production Managers",New,320,306,systematic_index_text_layer
