"role_id","masco_code","role_title","candidate_rank","candidate_esco_code","candidate_esco_title","candidate_esco_uri","retrieval_score","title_cosine","profile_cosine","matched_esco_label","exact_normalized_label","same_four_digit_group","selected_primary","query_masco_version","score_is_probability"
"M121108","121108","Insurance Manager","8","3315.3","Insurance Claims Handler","http://data.europa.eu/esco/occupation/01a83071-6533-4675-b2da-f0c6d02669f5","0.657117","0.661916","0.585575","Insurance Claims Handler","false","false","false","2020","false"
"M121108","121108","Insurance Manager","9","1211.1","Financial Manager","http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f","0.652856","0.647708","0.50298","Finance Manager","false","true","false","2020","false"
"M121108","121108","Insurance Manager","10","2413.1.1","Insurance Rating Analyst","http://data.europa.eu/esco/occupation/1e331638-3f66-4641-9c49-56a94235f94c","0.645355","0.64622","0.517184","Insurance Rater","false","false","false","2020","false"
"M121109","121109","Fund Manager","1","2412.7","Investment Fund Manager","http://data.europa.eu/esco/occupation/b95bdbed-1e7e-482a-aa73-7bdbb3e36358","0.985","0.900267","0.840542","Fund Manager","true","false","true","2020","false"
"M121109","121109","Fund Manager","2","1213.6","EU Funds Manager","http://data.europa.eu/esco/occupation/1c85eee2-a8ca-4750-a889-10a3e6c17b80","0.754127","0.771872","0.619195","EU Funds Manager","false","false","false","2020","false"
"M121109","121109","Fund Manager","3","1211.1","Financial Manager","http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f","0.751228","0.790051","0.632915","Finance Manager","false","true","false","2020","false"
"M121109","121109","Fund Manager","4","2412.6.3","Investment Manager","http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036","0.746471","0.772076","0.773108","Investment Manager","false","false","false","2020","false"
"M121109","121109","Fund Manager","5","1211.1.3","Budget Manager","http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f","0.699525","0.730047","0.548052","Budget Manager","false","true","false","2020","false"
"M121109","121109","Fund Manager","6","2412.6.2","Investment Fund Management Assistant","http://data.europa.eu/esco/occupation/934c3572-37f4-4cdd-a4a4-017f5f7809e4","0.698572","0.738335","0.749522","Investment Fund Management Assistant","false","false","false","2020","false"
"M121109","121109","Fund Manager","7","2412.5","Financial Risk Manager","http://data.europa.eu/esco/occupation/7a6ca615-a2bc-499d-8288-d186ce2594ea","0.694099","0.715831","0.678529","Bank Risk Manager","false","false","false","2020","false"
"M121109","121109","Fund Manager","8","2412.9","Programme Funding Manager","http://data.europa.eu/esco/occupation/de99886e-59e3-432d-ba53-9652dbe378d6","0.690399","0.732137","0.553317","Grants Manager","false","false","false","2020","false"
"M121109","121109","Fund Manager","9","2412.6","Investment Adviser","http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e","0.678435","0.697425","0.675543","Investment Manager","false","false","false","2020","false"
"M121109","121109","Fund Manager","10","3311.2.3","Mutual Fund Broker","http://data.europa.eu/esco/occupation/c9839843-6cac-4564-8aa7-de4a5b9b62e1","0.678392","0.673541","0.622307","Mutual Fund Manager","false","false","false","2020","false"
"M121114","121114","Tax Manager","1","2411.1.12","Tax Advisor","http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723","0.765951","0.826033","0.623412","Tax Examiner","false","false","true","2020","false"
"M121114","121114","Tax Manager","2","3352.1","Tax Compliance Officer","http://data.europa.eu/esco/occupation/4a39fddb-17e7-4431-be03-613edab8d1c8","0.715745","0.739997","0.689866","Tax Compliance Agent","false","false","false","2020","false"
"M121114","121114","Tax Manager","3","4312.7","Tax Clerk","http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b","0.685717","0.73904","0.576706","Tax Clerk","false","false","false","2020","false"
"M121114","121114","Tax Manager","4","3352.2","Tax Inspector","http://data.europa.eu/esco/occupation/c766198e-5b9c-4c85-9fef-be27c783ab19","0.683621","0.702305","0.698114","Tax Inspector","false","false","false","2020","false"
"M121114","121114","Tax Manager","5","2631.2.4","Tax Policy Analyst","http://data.europa.eu/esco/occupation/b3e459a2-0103-4182-8882-c255d474a7ff","0.652351","0.693169","0.531684","Tax Analyst","false","false","false","2020","false"
"M121114","121114","Tax Manager","6","1211.1.1","Accounting Manager","http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b","0.632586","0.65828","0.558006","Accounting Manager","false","true","false","2020","false"
"M121114","121114","Tax Manager","7","1213.5","Business Manager","http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7","0.630768","0.626154","0.466667","Team Manager","false","false","false","2020","false"
"M121114","121114","Tax Manager","8","1211.1","Financial Manager","http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f","0.611261","0.63786","0.46403","Finance Manager","false","true","false","2020","false"
"M121114","121114","Tax Manager","9","1420.4.42","Tobacco Shop Manager","http://data.europa.eu/esco/occupation/00913533-5237-4870-9003-d1cb806603c9","0.603877","0.618183","0.526418","Tobacco Shop Manager","false","false","false","2020","false"
"M121114","121114","Tax Manager","10","1211.1.3","Budget Manager","http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f","0.587757","0.594264","0.467424","Budget Manager","false","true","false","2020","false"
"M121115","121115","Claim Manager","1","1346.5","Insurance Claims Manager","http://data.europa.eu/esco/occupation/942211c1-b534-4a14-ae85-38ea44c2d14b","0.848745","0.839571","0.792897","Claims Manager","false","false","true","2020","false"
"M121115","121115","Claim Manager","2","1346.4","Insurance Agency Manager","http://data.europa.eu/esco/occupation/594170bc-5663-40b0-97ef-c9f1ad51b2a0","0.630806","0.674534","0.556388","Insurance Agency Manager","false","false","false","2020","false"
"M121115","121115","Claim Manager","3","3315.3","Insurance Claims Handler","http://data.europa.eu/esco/occupation/01a83071-6533-4675-b2da-f0c6d02669f5","0.614144","0.578316","0.635636","Claims Handler","false","false","false","2020","false"
"M121115","121115","Claim Manager","4","1213.2","Policy Manager","http://data.europa.eu/esco/occupation/64e38ce7-3901-4261-bfee-77c7a77397f2","0.585432","0.592859","0.500367","Policy Manager","false","false","false","2020","false"
"M121115","121115","Claim Manager","5","1223.1.1","Insurance Product Manager","http://data.europa.eu/esco/occupation/73856e9e-eca2-44c2-bb3c-aaedf4b25979","0.580072","0.610067","0.499039","Assurance Relationship Manager","false","false","false","2020","false"
"M121115","121115","Claim Manager","6","1211.1.1","Accounting Manager","http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b","0.57105","0.58473","0.471006","Accounting Manager","false","true","false","2020","false"
"M121115","121115","Claim Manager","7","2619.1","Contract Manager","http://data.europa.eu/esco/occupation/2c9939ef-ebab-4111-8f27-605ae8782791","0.550465","0.560632","0.413029","Contract Manager","false","false","false","2020","false"
"M121115","121115","Claim Manager","8","1346.3","Credit Union Manager","http://data.europa.eu/esco/occupation/45a28fe1-30a4-4175-af19-e451ada60858","0.545056","0.566211","0.430546","Credit Union Manager","false","false","false","2020","false"
"M121115","121115","Claim Manager","9","3334.1","Housing Manager","http://data.europa.eu/esco/occupation/dd935705-d703-40ba-9ba7-2a8a2b7651b4","0.544944","0.57419","0.376458","Housing Manager","false","false","false","2020","false"
"M121115","121115","Claim Manager","10","3312.3","Credit Manager","http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae","0.541929","0.528007","0.438067","Credit Manager","false","false","false","2020","false"
"M121123","121123","Actuarial Valuation Manager","1","2120.1","Actuarial Consultant","http://data.europa.eu/esco/occupation/068c2787-58ff-468e-bbb6-c4e5dd6ee482","0.644997","0.660783","0.597439","Actuarial Mathematician","false","false","true","2020","false"
"M121123","121123","Actuarial Valuation Manager","2","3314.1","Actuarial Assistant","http://data.europa.eu/esco/occupation/160c1469-bbb6-48d3-b2a7-db8b30d724b5","0.577834","0.576784","0.539013","Actuarial Aide","false","false","false","2020","false"
"M121123","121123","Actuarial Valuation Manager","3","2412.5","Financial Risk Manager","http://data.europa.eu/esco/occupation/7a6ca615-a2bc-499d-8288-d186ce2594ea","0.545216","0.538612","0.51641","Financial Risk Manager","false","false","false","2020","false"
"M121123","121123","Actuarial Valuation Manager","4","1211.1.1","Accounting Manager","http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b","0.534791","0.53891","0.404318","Financial Accounting Manager","false","true","false","2020","false"
"M121123","121123","Actuarial Valuation Manager","5","3334.5","Real Estate Manager","http://data.europa.eu/esco/occupation/0f5b4653-50b2-413a-826d-39d447480c21","0.525718","0.55972","0.345864","Regional Real Estate Manager","false","false","false","2020","false"
"M121123","121123","Actuarial Valuation Manager","6","3334.2","Property Acquisitions Manager","http://data.europa.eu/esco/occupation/b915ab4a-f7b1-44bc-a5a4-585e91d31dfd","0.509615","0.548911","0.293523","Land Acquisition Manager","false","false","false","2020","false"
"M121123","121123","Actuarial Valuation Manager","7","1211.1","Financial Manager","http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f","0.505159","0.514962","0.408989","Financial Manager","false","true","false","2020","false"
"M121123","121123","Actuarial Valuation Manager","8","2412.6.3","Investment Manager","http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036","0.496156","0.528421","0.359563","Global Investment Manager","false","false","false","2020","false"
"M121123","121123","Actuarial Valuation Manager","9","2412.3","Corporate Risk Manager","http://data.europa.eu/esco/occupation/b09acdda-6680-49d1-a411-129610ee3bc0","0.494873","0.500102","0.437269","Operational Risk Manager","false","false","false","2020","false"
"M121123","121123","Actuarial Valuation Manager","10","3311.1","Asset Manager","http://data.europa.eu/esco/occupation/e20eee17-4876-4f21-a0cb-5d7f40c63cd8","0.48217","0.471179","0.399518","Financial Asset Manager","false","false","false","2020","false"
"M121205","121205","Occupational Safety and Health Manager","1","1213.7","Health Safety and Environmental Manager","http://data.europa.eu/esco/occupation/57e87533-e523-4ee5-bf21-94a39fcc279b","0.782497","0.812345","0.785353","Health Safety and Environmental Manager","false","false","true","2020","false"
"M121205","121205","Occupational Safety and Health Manager","2","3257.5","Occupational Health and Safety Inspector","http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3","0.768922","0.817575","0.725955","Occupational Health and Safety Inspector","false","false","false","2020","false"
"M121205","121205","Occupational Safety and Health Manager","3","2263.3","Health and Safety Officer","http://data.europa.eu/esco/occupation/789517fb-95ee-43d1-9530-c2860be1a439","0.744407","0.758415","0.733374","Occupational Health Nurse","false","false","false","2020","false"
"M121205","121205","Occupational Safety and Health Manager","4","2149.10","Health and Safety Engineer","http://data.europa.eu/esco/occupation/a1273779-d2d4-4708-a406-62f7cdd26aab","0.695863","0.735721","0.620688","Occupational Health and Safety Engineer","false","false","false","2020","false"
"M121205","121205","Occupational Safety and Health Manager","5","3112.3","Construction Safety Manager","http://data.europa.eu/esco/occupation/3f54ceba-3c4e-4ba1-8ddb-9e49a881a60a","0.686833","0.678022","0.745982","Construction Safety Manager","false","false","false","2020","false"
"M121205","121205","Occupational Safety and Health Manager","6","3257.7","Health and Safety Inspector","http://data.europa.eu/esco/occupation/2b31f745-f04f-4d2c-9692-4715e1448f80","0.682535","0.686106","0.72129","Occupational Health and Safety Inspector","false","false","false","2020","false"
"M121205","121205","Occupational Safety and Health Manager","7","3257.6","Transport Health and Safety Inspector","http://data.europa.eu/esco/occupation/1b422c31-f242-46b5-bbdc-aa63885e4b5c","0.616641","0.595584","0.647556","Road Occupational Health and Safety Manager","false","false","false","2020","false"
"M121205","121205","Occupational Safety and Health Manager","8","1349.1","Airside Safety Manager","http://data.europa.eu/esco/occupation/44ec4c04-c2d4-4b92-bb27-e56f5b096d97","0.61336","0.601535","0.620008","Aviation Safety Manager","false","false","false","2020","false"
"M121205","121205","Occupational Safety and Health Manager","9","2146.7","Mine Health and Safety Engineer","http://data.europa.eu/esco/occupation/d6d1af75-7811-4914-b16f-50441bcb0e74","0.606978","0.633861","0.612773","Mine Safety Engineer","false","false","false","2020","false"
"M121205","121205","Occupational Safety and Health Manager","10","3117.4","Mine Safety Officer","http://data.europa.eu/esco/occupation/f83f19ca-b816-484a-b8be-92b7785121ea","0.591558","0.580585","0.623517","Mine Safety Manager","false","false","false","2020","false"
"M121411","121411","Supply Chain Manager","1","1324.8","Supply Chain Manager","http://data.europa.eu/esco/occupation/aacc3918-b5d3-484b-9480-5d29aa550d74","0.995","1","0.800531","Supply Chain Manager","true","false","true","2020","false"
"M121411","121411","Supply Chain Manager","2","3343.1.7","Supply Chain Assistant","http://data.europa.eu/esco/occupation/c8b296be-54ae-48cf-be21-031fa8457937","0.736677","0.769543","0.619873","Supply Chain Officer","false","false","false","2020","false"
"M121411","121411","Supply Chain Manager","3","1324.3","Logistics and Distribution Manager","http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5","0.735843","0.740911","0.671256","Supply Chain Logistics Manager","false","false","false","2020","false"
"M121411","121411","Supply Chain Manager","4","1324.8.2","Purchasing Manager","http://data.europa.eu/esco/occupation/377865f0-c327-4599-8c7e-d428c6588edf","0.684385","0.670904","0.623838","Supply Manager","false","false","false","2020","false"
"M121411","121411","Supply Chain Manager","5","1324.3.1","Distribution Manager","http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143","0.66688","0.663895","0.538447","Senior Supply Chain Manager","false","false","false","2020","false"
"M121411","121411","Supply Chain Manager","6","1321.2","Manufacturing Manager","http://data.europa.eu/esco/occupation/6426ada1-4d8c-4612-99e3-91bc569805ee","0.65544","0.691748","0.589994","Manufacturing Manager","false","false","false","2020","false"
"M121411","121411","Supply Chain Manager","7","1321.2.1","Industrial Production Manager","http://data.europa.eu/esco/occupation/eb9479c6-5fdf-4f45-ace4-28b547b8c7e5","0.653205","0.700677","0.570219","Production Line Manager","false","false","false","2020","false"
"M121411","121411","Supply Chain Manager","8","1420.4.15","Craft Shop Manager","http://data.europa.eu/esco/occupation/b66eb697-e65d-4bbb-b51c-d847f6875f1a","0.64392","0.663053","0.590995","Paint Shop Manager","false","false","false","2020","false"
"M121411","121411","Supply Chain Manager","9","1420.4","Shop Manager","http://data.europa.eu/esco/occupation/9e81adde-9983-44fa-b74b-c548d0dbfbdd","0.635678","0.668898","0.535723","Shop Manager","false","false","false","2020","false"
"M121411","121411","Supply Chain Manager","10","1324.3.1.6","Specialised Goods Distribution Manager","http://data.europa.eu/esco/occupation/72d1e9ca-294c-4349-90ed-f99541d447d0","0.632287","0.695521","0.590646","Specialised Goods Distribution Manager","false","false","false","2020","false"
"M121416","121416","Technology Manager","1","1223.2.2.1","ICT Research Manager","http://data.europa.eu/esco/occupation/9db7d74c-b46d-45c0-b611-6bcb7456ecc6","0.728513","0.755166","0.613805","Technology Innovation Manager","false","false","false","2020","false"
"M121416","121416","Technology Manager","2","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","0.701692","0.745578","0.621048","Chief Technology Officer","false","false","false","2020","false"
"M121416","121416","Technology Manager","3","1330.5","ICT Operations Manager","http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc","0.700585","0.742558","0.650585","Data Processing Manager","false","false","true","2020","false"
"M121416","121416","Technology Manager","4","1330.1.1","ICT Information and Knowledge Manager","http://data.europa.eu/esco/occupation/810e5e67-acd5-499a-b307-cf5bea330859","0.668467","0.679954","0.619327","IT Knowledge Manager","false","false","false","2020","false"
"M121416","121416","Technology Manager","5","1330.7","ICT Project Manager","http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525","0.666104","0.712755","0.555732","IT Project Manager","false","false","false","2020","false"
"M121416","121416","Technology Manager","6","1330.6","ICT Product Manager","http://data.europa.eu/esco/occupation/a79170ad-0b7b-4697-864f-1748359aa10a","0.657759","0.697419","0.605518","IT Product Manager","false","false","false","2020","false"
"M121416","121416","Technology Manager","7","1330.9","Telecommunications Manager","http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8","0.64353","0.672409","0.486868","Telecom Manager","false","false","false","2020","false"
"M121416","121416","Technology Manager","8","2622.1","Information Manager","http://data.europa.eu/esco/occupation/3765a20d-5160-4e8f-82f1-ad7872b9db24","0.643198","0.682466","0.483692","Knowledge Manager","false","false","false","2020","false"
"M121416","121416","Technology Manager","9","1321.2","Manufacturing Manager","http://data.europa.eu/esco/occupation/6426ada1-4d8c-4612-99e3-91bc569805ee","0.635531","0.718495","0.419469","Manufacturing Manager","false","false","false","2020","false"
"M121416","121416","Technology Manager","10","1330.10","ICT Environmental Manager","http://data.europa.eu/esco/occupation/c90e5009-37f2-4dcd-aea2-362fc817bc98","0.634185","0.660964","0.558506","IT Environmental Manager","false","false","false","2020","false"
"M122301","122301","Research and Development Manager","1","1223.2","Research and Development Manager","http://data.europa.eu/esco/occupation/73ceb2f9-18e3-4cfe-9c06-e9fb31ece440","0.995","0.999999","0.578118","Research and Development Manager","true","true","true","2020","false"
"M122301","122301","Research and Development Manager","2","1223.1","Product Manager","http://data.europa.eu/esco/occupation/9f508305-80ce-4111-8722-f2c9b4a44890","0.985","0.522021","0.471159","Research and Development Manager","true","true","false","2020","false"
"M122301","122301","Research and Development Manager","3","1223.2.1","Product Development Manager","http://data.europa.eu/esco/occupation/1488589a-7b83-471d-b094-492f5616f4e0","0.985","0.664098","0.564028","Research and Development Manager","true","true","false","2020","false"
"M122301","122301","Research and Development Manager","4","1223.2.2","Research Manager","http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d","0.757556","0.877133","0.437095","Research Manager","false","true","false","2020","false"
"M122301","122301","Research and Development Manager","5","1223.2.2.1","ICT Research Manager","http://data.europa.eu/esco/occupation/9db7d74c-b46d-45c0-b611-6bcb7456ecc6","0.66231","0.74329","0.425268","IT Research Manager","false","true","false","2020","false"
"M122301","122301","Research and Development Manager","6","1223.2.1.3","Games Development Manager","http://data.europa.eu/esco/occupation/62001bb7-4611-4b61-903e-d98589c0821a","0.622098","0.665341","0.369185","Games Development Manager","false","true","false","2020","false"
"M122301","122301","Research and Development Manager","7","1219.6","Project Manager","http://data.europa.eu/esco/occupation/bea99fea-0383-4c63-b944-70d4799de2c5","0.598365","0.681805","0.39298","Project Manager","false","false","false","2020","false"
"M122301","122301","Research and Development Manager","8","1213.2.2","Strategic Planning Manager","http://data.europa.eu/esco/occupation/4f49df98-98b8-4a9e-98ad-9c5557817eba","0.574868","0.589073","0.394278","Strategic Development Manager","false","false","false","2020","false"
"M122301","122301","Research and Development Manager","9","2149.2.8","Research Engineer","http://data.europa.eu/esco/occupation/3dab5c3f-84d0-4d52-901d-dd262eaea509","0.572919","0.675765","0.239786","Research Engineer","false","false","false","2020","false"
"M122301","122301","Research and Development Manager","10","1330.7","ICT Project Manager","http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525","0.567001","0.645589","0.37684","IT Project Manager","false","false","false","2020","false"
"M131102","131102","Forestry Manager","1","1311.1","Forester","http://data.europa.eu/esco/occupation/f04eaeff-52f5-4d52-93ad-6f846884827f","0.985","0.629982","0.691617","Forestry Manager","true","true","true","2020","false"
"M131102","131102","Forestry Manager","2","2132.5","Forestry Adviser","http://data.europa.eu/esco/occupation/fa32eb3f-5c9f-4668-8f85-5eefb3badab8","0.844735","0.893578","0.757045","Forestry Adviser","false","false","false","2020","false"
"M131102","131102","Forestry Manager","3","3143.1","Forestry Technician","http://data.europa.eu/esco/occupation/fbf3aefb-70ff-440b-8724-bac3ed5e2c93","0.756499","0.793114","0.642374","Forestry Foreman","false","false","false","2020","false"
"M131102","131102","Forestry Manager","4","3359.4","Forestry Inspector","http://data.europa.eu/esco/occupation/6c7d333a-b2a9-4325-b25b-566d1ecc956d","0.743938","0.774452","0.65727","Forestry Assessor","false","false","false","2020","false"
"M131102","131102","Forestry Manager","5","8341.1","Forestry Equipment Operator","http://data.europa.eu/esco/occupation/699057b7-7aeb-4b5c-bb90-01d935ff32c1","0.735286","0.795126","0.638783","Forestry Equipment Operator","false","false","false","2020","false"
"M131102","131102","Forestry Manager","6","9215.1","Forest Worker","http://data.europa.eu/esco/occupation/773cf1de-50a4-42e7-bab1-e68dcbae3f54","0.723787","0.750244","0.648384","Forestry Worker","false","false","false","2020","false"
"M131102","131102","Forestry Manager","7","7233.8.2","Forestry Machinery Technician","http://data.europa.eu/esco/occupation/f49d893a-ac89-4f3b-b547-1cbdf4d69fde","0.708012","0.765823","0.502358","Forestry Machine Repairer","false","false","false","2020","false"
"M131102","131102","Forestry Manager","8","1219.5.5","Wood Factory Manager","http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5","0.681713","0.704112","0.608005","Furniture Factory Manager","false","false","false","2020","false"
"M131102","131102","Forestry Manager","9","3122.4.16","Wood Production Supervisor","http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d","0.644933","0.682199","0.584442","Wood Production Manager","false","false","false","2020","false"
"M131102","131102","Forestry Manager","10","6210.1","Forest Ranger","http://data.europa.eu/esco/occupation/f489b1ec-3d6c-44b1-b1d7-c6c97db7df30","0.634832","0.597132","0.612789","Forest Ranger","false","false","false","2020","false"
"M131106","131106","Agricultural Manager","1","6130.1","Farm Manager","http://data.europa.eu/esco/occupation/4552095e-3396-4831-86ad-4fc34ec39a19","0.985","0.824811","0.802954","Agricultural Manager","true","false","true","2020","false"
"M131106","131106","Agricultural Manager","2","2422.12.1","Agricultural Policy Officer","http://data.europa.eu/esco/occupation/98f17395-0f8c-4f51-9072-cb8f66fd6044","0.781051","0.805817","0.666783","Agriculture Policy Manager","false","false","false","2020","false"
"M131106","131106","Agricultural Manager","3","6113.2","Horticulture Production Manager","http://data.europa.eu/esco/occupation/d36b66f8-c08a-4416-953b-62c271ca7509","0.740806","0.727713","0.680427","Horticultural Manager","false","false","false","2020","false"
"M131106","131106","Agricultural Manager","4","2144.1.2","Agricultural Engineer","http://data.europa.eu/esco/occupation/4d5bd738-9202-4fd7-bd8c-7dbe914048de","0.731899","0.75876","0.571573","Agricultural Engineer","false","false","false","2020","false"
"M131106","131106","Agricultural Manager","5","1321.2.1.3","Food Production Manager","http://data.europa.eu/esco/occupation/a7d6a377-3d3b-41cf-9301-f4a0a7ad3d96","0.712241","0.769286","0.712188","Food Production Manager","false","false","false","2020","false"
"M131106","131106","Agricultural Manager","6","6114.1","Crop Production Manager","http://data.europa.eu/esco/occupation/1b5ccfe7-1cc3-4f02-974c-f852d3faf57e","0.708695","0.750432","0.755732","Crop Production Manager","false","false","false","2020","false"
"M131106","131106","Agricultural Manager","7","1324.3.1.6.1","Agricultural Machinery and Equipment Distribution Manager","http://data.europa.eu/esco/occupation/e04bca7b-c0c7-454d-9d15-dfb64a30dc0a","0.70233","0.754376","0.654522","Agricultural Machinery and Equipment Logistics Manager","false","false","false","2020","false"
"M131106","131106","Agricultural Manager","8","3359.1","Agricultural Inspector","http://data.europa.eu/esco/occupation/715b902f-b1b6-4366-afc6-ddb8ab715229","0.697685","0.675223","0.672002","Agricultural Examiner","false","false","false","2020","false"
"M131106","131106","Agricultural Manager","9","2132.1","Agricultural Scientist","http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044","0.68885","0.719685","0.605276","Agricultural Scientist","false","false","false","2020","false"
"M131106","131106","Agricultural Manager","10","3142.1","Agricultural Technician","http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8","0.677714","0.726383","0.504572","Agricultural Technician","false","false","false","2020","false"
"M131111","131111","Veterinary Manager","1","3240.2.4","Veterinary Nurse","http://data.europa.eu/esco/occupation/24f1eb3a-e99c-4c38-9bda-ba2ba6bf9fa4","0.71154","0.770353","0.480522","Veterinary Nurse","false","false","false","2020","false"
"M131111","131111","Veterinary Manager","2","2250.7","Official Veterinarian","http://data.europa.eu/esco/occupation/4ce42c3c-8a46-40b6-9274-1f5cee3c5cba","0.709959","0.744455","0.577684","Veterinary Inspector","false","false","false","2020","false"
"M131111","131111","Veterinary Manager","3","2250.8","Specialised Veterinarian","http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029","0.702648","0.768128","0.468042","Veterinary Anaesthetist","false","false","false","2020","false"
"M131111","131111","Veterinary Manager","4","2250.9","Veterinary Scientist","http://data.europa.eu/esco/occupation/557f9ccc-4e46-4bb2-8d20-272cd978b152","0.701043","0.769258","0.466667","Veterinary Researcher","false","false","false","2020","false"
"M131111","131111","Veterinary Manager","5","1120.1","Animal Facility Manager","http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85","0.692223","0.769051","0.595848","Animal Facility Manager","false","false","true","2020","false"
"M131111","131111","Veterinary Manager","6","3240.2","Veterinary Technician","http://data.europa.eu/esco/occupation/99ebf2c2-1811-4c77-b2e6-7008cba29ea0","0.68761","0.752398","0.440124","Veterinary Auxiliary","false","false","false","2020","false"
"M131111","131111","Veterinary Manager","7","2310.1.43","Veterinary Medicine Lecturer","http://data.europa.eu/esco/occupation/3c305542-a51b-4b96-8d45-af11ca05eaa2","0.685406","0.762139","0.436918","Veterinary Clinician","false","false","false","2020","false"
"M131111","131111","Veterinary Manager","8","2250.6","General Veterinarian","http://data.europa.eu/esco/occupation/eb6efbb9-9216-4e86-bc3b-de2223cd4667","0.683965","0.743608","0.461435","Veterinary Surgeon","false","false","false","2020","false"
"M131111","131111","Veterinary Manager","9","4226.1.2","Veterinary Receptionist","http://data.europa.eu/esco/occupation/f00154a5-d27f-429e-b9a4-1d65c672cee7","0.654098","0.731252","0.447111","Veterinary Practice Secretary","false","false","false","2020","false"
"M131111","131111","Veterinary Manager","10","6121.2","Equine Yard Manager","http://data.europa.eu/esco/occupation/5734feab-60be-4f11-8e3f-e983ca6fb07a","0.627922","0.592721","0.686239","Equine Yard Manager","false","false","false","2020","false"
"M131114","131114","Field Manager, Grass","1","6121.2","Equine Yard Manager","http://data.europa.eu/esco/occupation/5734feab-60be-4f11-8e3f-e983ca6fb07a","0.588215","0.581777","0.616087","Equine Yard Manager","false","false","false","2020","false"
"M131114","131114","Field Manager, Grass","2","6130.1","Farm Manager","http://data.europa.eu/esco/occupation/4552095e-3396-4831-86ad-4fc34ec39a19","0.58478","0.589312","0.573151","Farm Manager","false","false","false","2020","false"
"M131114","131114","Field Manager, Grass","3","3341.6","Field Survey Manager","http://data.europa.eu/esco/occupation/0deaceea-69d8-4304-bc80-0b3d0491a241","0.538973","0.515828","0.518423","Field Survey Manager","false","false","false","2020","false"
"M131114","131114","Field Manager, Grass","4","1431.3","Sport Facility Manager","http://data.europa.eu/esco/occupation/825ab049-2f0c-4acf-b402-9c6bb51acca2","0.52003","0.515143","0.464393","Fitness Club Manager","false","false","false","2020","false"
"M131114","131114","Field Manager, Grass","5","6114.1","Crop Production Manager","http://data.europa.eu/esco/occupation/1b5ccfe7-1cc3-4f02-974c-f852d3faf57e","0.518607","0.537738","0.523959","Crop Production Manager","false","false","false","2020","false"
"M131114","131114","Field Manager, Grass","6","1431.2","Recreational Facilities Manager","http://data.europa.eu/esco/occupation/771955d9-e988-47f3-b60f-207adb2cd571","0.514055","0.482415","0.517131","Fitness Manager","false","false","false","2020","false"
"M131114","131114","Field Manager, Grass","7","1439.2","Camping Ground Manager","http://data.europa.eu/esco/occupation/6aef7360-8c4a-4e1a-a402-b1e207101dc8","0.504054","0.496487","0.490021","Camp-Site Manager","false","false","false","2020","false"
