"role_id","role_title","masco_code","masco_source_page_pdf","rated_task_count","remote_capable_tasks","remote_onsite_tasks","remote_unclear_tasks","remote_pre_rating","ai_exposable_tasks","ai_exposure_share","ai_pre_rating","independent_raters_required","reconciliation_status","release_use","task_source_level","source_url","source_current_role_id","source_current_masco_code","source_current_role_title","source_current_url","masco_reference_version","masco2020_remap_method","masco2020_remap_confidence","masco2020_source_pdf_page","masco2020_source_url","profile_basis","source_current_task_source_level"
"M216503","Cartographer","216503","339","7","5","0","2","medium","4","0.5714","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2165-01","M216501","216501","Cartographer","https://emasco.mohr.gov.my/masco/2165-01","2020","exact_normalized_title","high","339","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=339","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M216507","Surveyor","216507","339","7","4","0","3","medium","4","0.5714","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2165-02","M216502","216502","Surveyor","https://emasco.mohr.gov.my/masco/2165-02","2020","exact_normalized_title","high","339","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=339","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M216601","Designer Grade B41","216601","340","10","4","0","6","medium","4","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2166-03","M216603","216603","Designer Grade B9","https://emasco.mohr.gov.my/masco/2166-03","2020","grade_reversion","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217102","Marine Engineer","217102","340","8","1","2","5","low","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2171-01","M217101","217101","Marine Engineer","https://emasco.mohr.gov.my/masco/2171-01","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217105","Naval Architect","217105","340","7","5","0","2","medium","5","0.7143","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2171-02","M217102","217102","Naval Architect","https://emasco.mohr.gov.my/masco/2171-02","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217201","Marine Officer Grade AL41","217201","340","10","3","0","7","medium","2","0.2","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2172-06","M217206","217206","Marine Officer Grade AL9","https://emasco.mohr.gov.my/masco/2172-06","2020","grade_reversion","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217203","Hovercraft Pilot","217203","340","8","3","0","5","medium","2","0.25","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2172-01","M217201","217201","Hovercraft Pilot","https://emasco.mohr.gov.my/masco/2172-01","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217205","Port Captain","217205","340","8","3","0","5","medium","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2172-02","M217202","217202","Port Captain","https://emasco.mohr.gov.my/masco/2172-02","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217207","Ship Navigator","217207","340","8","4","1","3","low","1","0.125","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2172-03","M217203","217203","Ship Navigator","https://emasco.mohr.gov.my/masco/2172-03","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217210","Marine Superintendent (Deck)","217210","340","10","2","0","8","medium","1","0.1","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2172-04","M217204","217204","Marine Superintendent (Deck)","https://emasco.mohr.gov.my/masco/2172-04","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217211","Shipping Executive","217211","340","10","2","0","8","medium","3","0.3","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2172-05","M217205","217205","Shipping Executive","https://emasco.mohr.gov.my/masco/2172-05","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217301","Pilot/ Pilot Examiner Grade AT41","217301","340","10","1","0","9","medium","4","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2173-08","M217308","217308","Pilot/Pilot Inspector Grade AT9","https://emasco.mohr.gov.my/masco/2173-08","2020","grade_reversion","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217302","Aircraft Examiner Grade AT41","217302","340","10","1","6","3","low","2","0.2","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2173-09","M217309","217309","Aircraft Examiner Grade AT9","https://emasco.mohr.gov.my/masco/2173-09","2020","grade_reversion","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217303","Pilot","217303","340","10","5","1","4","low","4","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2173-01","M217301","217301","Pilot","https://emasco.mohr.gov.my/masco/2173-01","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217305","Flight Instructor","217305","340","9","1","2","6","low","2","0.2222","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2173-02","M217302","217302","Flight Instructor","https://emasco.mohr.gov.my/masco/2173-02","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217310","Aircraft Design Engineer","217310","340","9","9","0","0","high","9","1.0","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2173-03","M217303","217303","Aircraft Design Engineer","https://emasco.mohr.gov.my/masco/2173-03","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217311","Aeronautical Engineer","217311","340","10","10","0","0","high","8","0.8","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2173-04","M217304","217304","Aeronautical Engineer","https://emasco.mohr.gov.my/masco/2173-04","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217312","Pilot/Pilot Examiner Grade AT43","217312","340","10","2","0","8","medium","3","0.3","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2173-10","M217310","217310","Pilot/Pilot Examiner Grade AT10","https://emasco.mohr.gov.my/masco/2173-10","2020","grade_reversion","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217313","Pilot/Pilot Examiner Grade AT47","217313","340","10","3","0","7","medium","6","0.6","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2173-11","M217311","217311","Pilot/Pilot Examiner Grade AT12","https://emasco.mohr.gov.my/masco/2173-11","2020","grade_reversion","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217314","Pilot/Pilot Examiner Grade AT51","217314","340","10","0","0","10","medium","5","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2173-12","M217312","217312","Pilot/Pilot Examiner Grade AT13","https://emasco.mohr.gov.my/masco/2173-12","2020","grade_reversion","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217315","Pilot/Pilot Examiner Grade AT53","217315","340","11","5","0","6","medium","4","0.3636","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2173-13","M217313","217313","Pilot/Pilot Examiner Grade AT14 (Flight Operation Director)","https://emasco.mohr.gov.my/masco/2173-13","2020","grade_reversion","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217322","Marine Aviation Officer","217322","341","10","2","2","6","low","1","0.1","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2173-06","M217306","217306","Marine Aviation Officer","https://emasco.mohr.gov.my/masco/2173-06","2020","exact_normalized_title","high","341","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=341","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217401","Air Traffic Control Officer Grade A41","217401","341","10","3","2","5","low","3","0.3","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2174-04","M217404","217404","Air Traffic Control Officer Grade A9","https://emasco.mohr.gov.my/masco/2174-04","2020","grade_reversion","high","341","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=341","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M217402","Air Traffic Controller","217402","341","9","4","0","5","medium","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2174-01","M217401","217401","Air Traffic Controller","https://emasco.mohr.gov.my/masco/2174-01","2020","exact_normalized_title","high","341","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=341","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
