role_id,role_title,masco_code,masco_unit_group_code,candidate_rank,candidate_esco_code,candidate_esco_title,candidate_esco_uri,matched_label,matched_label_type,title_similarity,candidate_status,mapping_status,review_decision,reviewer,review_notes
M315103,Aircraft Restorer,315103,3151,2,3151.1,fisheries engineering technician,http://data.europa.eu/esco/occupation/340b04fd-6312-47e5-80ff-28222a343864,fisheries cold storage engineer,altLabel,0.416667,review_only_not_used,no_unique_exact_esco_title_match,,,
M315103,Aircraft Restorer,315103,3151,3,3151.3,ship assistant engineer,http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22,assistant maritime engineer,altLabel,0.409091,review_only_not_used,no_unique_exact_esco_title_match,,,
M315104,Airframe and Power Plant Technician,315104,3151,1,3151.1,fisheries engineering technician,http://data.europa.eu/esco/occupation/340b04fd-6312-47e5-80ff-28222a343864,fisheries refrigeration technician,altLabel,0.550725,review_only_not_used,no_unique_exact_esco_title_match,,,
M315104,Airframe and Power Plant Technician,315104,3151,2,3151.3,ship assistant engineer,http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22,maritime assistant engineer,altLabel,0.451613,review_only_not_used,no_unique_exact_esco_title_match,,,
M315104,Airframe and Power Plant Technician,315104,3151,3,3151.4,ship duty engineer,http://data.europa.eu/esco/occupation/6ce86c90-36cc-43ef-a1e0-885d8151f976,maritime officer of engineering watch,altLabel,0.361111,review_only_not_used,no_unique_exact_esco_title_match,,,
M315105,Rocket Engine Component Technician,315105,3151,1,3151.1,fisheries engineering technician,http://data.europa.eu/esco/occupation/340b04fd-6312-47e5-80ff-28222a343864,fisheries engineering technician,preferredLabel,0.636364,review_only_not_used,no_unique_exact_esco_title_match,,,
M315105,Rocket Engine Component Technician,315105,3151,2,3151.4,ship duty engineer,http://data.europa.eu/esco/occupation/6ce86c90-36cc-43ef-a1e0-885d8151f976,duty engineer on a ship,altLabel,0.491228,review_only_not_used,no_unique_exact_esco_title_match,,,
M315105,Rocket Engine Component Technician,315105,3151,3,3151.2,marine chief engineer,http://data.europa.eu/esco/occupation/cd19e8d1-6abd-4c99-a9bb-85e7c30aca31,maritime chief engineer officer,altLabel,0.430769,review_only_not_used,no_unique_exact_esco_title_match,,,
M315107,"Aircraft Examiner Grade A5, A6",315107,3151,1,3151.2,marine chief engineer,http://data.europa.eu/esco/occupation/cd19e8d1-6abd-4c99-a9bb-85e7c30aca31,chief engineer of a ship,altLabel,0.452830,review_only_not_used,no_unique_exact_esco_title_match,,,
M315107,"Aircraft Examiner Grade A5, A6",315107,3151,2,3151.4,ship duty engineer,http://data.europa.eu/esco/occupation/6ce86c90-36cc-43ef-a1e0-885d8151f976,duty engineer on a ship,altLabel,0.423077,review_only_not_used,no_unique_exact_esco_title_match,,,
M315107,"Aircraft Examiner Grade A5, A6",315107,3151,3,3151.1,fisheries engineering technician,http://data.europa.eu/esco/occupation/340b04fd-6312-47e5-80ff-28222a343864,fisheries refrigeration engineering adviser,altLabel,0.416667,review_only_not_used,no_unique_exact_esco_title_match,,,
M315108,Assistant Air Traffic Control Officer Grade A5,315108,3151,1,3151.3,ship assistant engineer,http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22,assistant maritime engineer,altLabel,0.465753,review_only_not_used,no_unique_exact_esco_title_match,,,
M315108,Assistant Air Traffic Control Officer Grade A5,315108,3151,2,3151.4,ship duty engineer,http://data.europa.eu/esco/occupation/6ce86c90-36cc-43ef-a1e0-885d8151f976,maritime engineering officer,altLabel,0.432432,review_only_not_used,no_unique_exact_esco_title_match,,,
M315108,Assistant Air Traffic Control Officer Grade A5,315108,3151,3,3151.2,marine chief engineer,http://data.europa.eu/esco/occupation/cd19e8d1-6abd-4c99-a9bb-85e7c30aca31,maritime chief engineer officer,altLabel,0.415584,review_only_not_used,no_unique_exact_esco_title_match,,,
M315201,Berthing Master,315201,3152,1,3152.4,ship captain,http://data.europa.eu/esco/occupation/f2a416b8-c7e4-49ee-964d-a49f6af79b84,shipmaster,altLabel,0.640000,review_only_not_used,no_unique_exact_esco_title_match,,,
M315201,Berthing Master,315201,3152,2,3152.5,skipper,http://data.europa.eu/esco/occupation/ee646fa1-3f09-4e43-9275-3aa958ca00ae,boatmaster,altLabel,0.640000,review_only_not_used,no_unique_exact_esco_title_match,,,
M315201,Berthing Master,315201,3152,3,3152.1,deck officer,http://data.europa.eu/esco/occupation/e3df1f82-3df9-41e5-8487-635e184653d1,chief mate,altLabel,0.560000,review_only_not_used,no_unique_exact_esco_title_match,,,
M315202,Ship Technician,315202,3152,1,3152.3,maritime pilot,http://data.europa.eu/esco/occupation/1ff5cf0d-e81f-4287-ba00-096816b16777,ship steersman,altLabel,0.620690,review_only_not_used,no_unique_exact_esco_title_match,,,
M315202,Ship Technician,315202,3152,2,3152.1,deck officer,http://data.europa.eu/esco/occupation/e3df1f82-3df9-41e5-8487-635e184653d1,ship deck officer,altLabel,0.562500,review_only_not_used,no_unique_exact_esco_title_match,,,
M315202,Ship Technician,315202,3152,3,3152.4,ship captain,http://data.europa.eu/esco/occupation/f2a416b8-c7e4-49ee-964d-a49f6af79b84,ship captain,preferredLabel,0.518519,review_only_not_used,no_unique_exact_esco_title_match,,,
M315203,Marine Assistant Grade A1,315203,3152,1,3152.3,maritime pilot,http://data.europa.eu/esco/occupation/1ff5cf0d-e81f-4287-ba00-096816b16777,marine helmsman,altLabel,0.500000,review_only_not_used,no_unique_exact_esco_title_match,,,
M315203,Marine Assistant Grade A1,315203,3152,2,3152.4,ship captain,http://data.europa.eu/esco/occupation/f2a416b8-c7e4-49ee-964d-a49f6af79b84,maritime master,altLabel,0.500000,review_only_not_used,no_unique_exact_esco_title_match,,,
M315203,Marine Assistant Grade A1,315203,3152,3,3152.2,helmsman,http://data.europa.eu/esco/occupation/6474e4d4-e3a6-4e88-83ee-971ebbf954e9,submarine helmsman,altLabel,0.465116,review_only_not_used,no_unique_exact_esco_title_match,,,
M315204,Assistant Marine Officer Grade A5,315204,3152,1,3152.1,deck officer,http://data.europa.eu/esco/occupation/e3df1f82-3df9-41e5-8487-635e184653d1,ship chief officer,altLabel,0.509804,review_only_not_used,no_unique_exact_esco_title_match,,,
M315204,Assistant Marine Officer Grade A5,315204,3152,2,3152.6,officer of the watch,http://data.europa.eu/esco/occupation/17e39591-7137-4960-94c8-8169f7a5d67b,navigation officer,altLabel,0.470588,review_only_not_used,no_unique_exact_esco_title_match,,,
M315204,Assistant Marine Officer Grade A5,315204,3152,3,3152.4,ship captain,http://data.europa.eu/esco/occupation/f2a416b8-c7e4-49ee-964d-a49f6af79b84,captain of a ship,altLabel,0.400000,review_only_not_used,no_unique_exact_esco_title_match,,,
M315301,Train Technician,315301,3153,1,3153.1,aircraft maintenance engineer,http://data.europa.eu/esco/occupation/81a1e1f5-cce3-444d-bfc3-9771236d57cd,aviation systems technician,altLabel,0.651163,review_only_not_used,no_unique_exact_esco_title_match,,,
M315301,Train Technician,315301,3153,2,3153.2.6,second officer,http://data.europa.eu/esco/occupation/d48d4949-73a2-40d7-8350-329cda6b5a9a,inflight engineer,altLabel,0.424242,review_only_not_used,no_unique_exact_esco_title_match,,,
M315301,Train Technician,315301,3153,3,3153.2.3,flight instructor,http://data.europa.eu/esco/occupation/b3b32930-05f0-4b2e-93bf-34d1e3f89a3b,pilot trainer,altLabel,0.413793,review_only_not_used,no_unique_exact_esco_title_match,,,
M315302,Track Network Technician,315302,3153,1,3153.1,aircraft maintenance engineer,http://data.europa.eu/esco/occupation/81a1e1f5-cce3-444d-bfc3-9771236d57cd,aviation systems technician,altLabel,0.549020,review_only_not_used,no_unique_exact_esco_title_match,,,
M315302,Track Network Technician,315302,3153,2,3153.2.3,flight instructor,http://data.europa.eu/esco/occupation/b3b32930-05f0-4b2e-93bf-34d1e3f89a3b,instructor in flight,altLabel,0.363636,review_only_not_used,no_unique_exact_esco_title_match,,,
M315302,Track Network Technician,315302,3153,3,3153.2,aircraft pilot,http://data.europa.eu/esco/occupation/9a4ba556-e72b-49c2-834c-d6a03a2fc906,helicopter chief pilot,altLabel,0.347826,review_only_not_used,no_unique_exact_esco_title_match,,,
M315303,Signalling and Communication Technician,315303,3153,1,3153.1,aircraft maintenance engineer,http://data.europa.eu/esco/occupation/81a1e1f5-cce3-444d-bfc3-9771236d57cd,aviation systems technician,altLabel,0.515152,review_only_not_used,no_unique_exact_esco_title_match,,,
M315303,Signalling and Communication Technician,315303,3153,2,3153.2.2.1,airline transport pilot,http://data.europa.eu/esco/occupation/522c55ca-ee4a-407d-9fc6-f810c5266523,airline transportation pilot,altLabel,0.447761,review_only_not_used,no_unique_exact_esco_title_match,,,
M315303,Signalling and Communication Technician,315303,3153,3,3153.2.2,commercial pilot,http://data.europa.eu/esco/occupation/523ab5a0-5e72-418d-9d61-a6126a446123,pilot of commercial aeroplanes,altLabel,0.376812,review_only_not_used,no_unique_exact_esco_title_match,,,
M315401,Motor Vehicle Technician,315401,3154,1,3154.1.1,aeronautical information service officer,http://data.europa.eu/esco/occupation/4be03a63-0423-4e50-acbf-aec405bb0741,aeronautical information service officer,preferredLabel,0.375000,review_only_not_used,no_unique_exact_esco_title_match,,,
M315401,Motor Vehicle Technician,315401,3154,2,3154.1.2,aeronautical information specialist,http://data.europa.eu/esco/occupation/f470b785-643c-46f9-8b31-6085427ab7b8,aeronautical data specialist,altLabel,0.346154,review_only_not_used,no_unique_exact_esco_title_match,,,
M315401,Motor Vehicle Technician,315401,3154,3,3154.1,air traffic controller,http://data.europa.eu/esco/occupation/3c2da05f-eb24-41f7-8307-46c96660fee0,air traffic control specialist,altLabel,0.333333,review_only_not_used,no_unique_exact_esco_title_match,,,
M315901,Transport/Logistics Supervisor,315901,3159,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M315902,Green Technology Infrastructure Assistant Facilitator,315902,3159,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M316101,Nuclear Technician,316101,3161,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M321101,Radiographer,321101,3211,1,3211.2,radiation therapist,http://data.europa.eu/esco/occupation/e139b0a3-3bc5-4c33-bfbf-51ac20ac12fa,therapy radiographer,altLabel,0.750000,review_only_not_used,no_unique_exact_esco_title_match,,,
M321101,Radiographer,321101,3211,2,3211.1,clinical perfusion scientist,http://data.europa.eu/esco/occupation/57a73b7c-cf10-4852-b067-c25833fa149e,medical perfusionist,altLabel,0.375000,review_only_not_used,no_unique_exact_esco_title_match,,,
M321102,Radiographer Grade U5,321102,3211,1,3211.2,radiation therapist,http://data.europa.eu/esco/occupation/e139b0a3-3bc5-4c33-bfbf-51ac20ac12fa,therapy radiographer,altLabel,0.585366,review_only_not_used,no_unique_exact_esco_title_match,,,
M321102,Radiographer Grade U5,321102,3211,2,3211.1,clinical perfusion scientist,http://data.europa.eu/esco/occupation/57a73b7c-cf10-4852-b067-c25833fa149e,medical perfusion expert,altLabel,0.355556,review_only_not_used,no_unique_exact_esco_title_match,,,
M321201,Ecology Technician,321201,3212,1,3212.2,medical laboratory assistant,http://data.europa.eu/esco/occupation/0044c991-c26f-4261-a213-4bd1c0564a4c,medical laboratory research assistant,altLabel,0.436364,review_only_not_used,no_unique_exact_esco_title_match,,,
M321202,Histology Technician,321202,3212,1,3212.2,medical laboratory assistant,http://data.europa.eu/esco/occupation/0044c991-c26f-4261-a213-4bd1c0564a4c,assistant clinical researcher,altLabel,0.326531,review_only_not_used,no_unique_exact_esco_title_match,,,
M321203,Cytology Technician,321203,3212,1,3212.2,medical laboratory assistant,http://data.europa.eu/esco/occupation/0044c991-c26f-4261-a213-4bd1c0564a4c,medical laboratory research assistant,altLabel,0.392857,review_only_not_used,no_unique_exact_esco_title_match,,,
M321204,Physiology Technician,321204,3212,1,3212.2,medical laboratory assistant,http://data.europa.eu/esco/occupation/0044c991-c26f-4261-a213-4bd1c0564a4c,clinical research assistant,altLabel,0.291667,review_only_not_used,no_unique_exact_esco_title_match,,,
M321205,Parasitological Assistant,321205,3212,1,3212.2,medical laboratory assistant,http://data.europa.eu/esco/occupation/0044c991-c26f-4261-a213-4bd1c0564a4c,medical lab assistant,altLabel,0.608696,review_only_not_used,no_unique_exact_esco_title_match,,,
M321206,Medical Laboratory Technician,321206,3212,1,3212.2,medical laboratory assistant,http://data.europa.eu/esco/occupation/0044c991-c26f-4261-a213-4bd1c0564a4c,medical laboratory assistant,preferredLabel,0.771930,review_only_not_used,no_unique_exact_esco_title_match,,,
M321207,Surgical Technician,321207,3212,1,3212.2,medical laboratory assistant,http://data.europa.eu/esco/occupation/0044c991-c26f-4261-a213-4bd1c0564a4c,clinical research assistant,altLabel,0.478261,review_only_not_used,no_unique_exact_esco_title_match,,,
M321301,Pharmaceutical Assistant,321301,3213,1,3213.1,pharmacy assistant,http://data.europa.eu/esco/occupation/c1a86d6d-7785-43e1-994b-958eba58fff7,pharmacy assistant,preferredLabel,0.809524,review_only_not_used,no_unique_exact_esco_title_match,,,
M321301,Pharmaceutical Assistant,321301,3213,2,3213.2,clinical trial assistant,http://data.europa.eu/esco/occupation/82b5c6dc-6a4d-4415-80d8-5cfedfc54de7,clinical trial assistant,preferredLabel,0.625000,review_only_not_used,no_unique_exact_esco_title_match,,,
M321302,Pharmacy Aide,321302,3213,1,3213.1,pharmacy assistant,http://data.europa.eu/esco/occupation/c1a86d6d-7785-43e1-994b-958eba58fff7,pharmacy assistant,preferredLabel,0.709677,review_only_not_used,no_unique_exact_esco_title_match,,,
M321302,Pharmacy Aide,321302,3213,2,3213.2,clinical trial assistant,http://data.europa.eu/esco/occupation/82b5c6dc-6a4d-4415-80d8-5cfedfc54de7,clinical research associate,altLabel,0.350000,review_only_not_used,no_unique_exact_esco_title_match,,,
M321303,Assistant Pharmacy Officer Grade U5,321303,3213,1,3213.1,pharmacy assistant,http://data.europa.eu/esco/occupation/c1a86d6d-7785-43e1-994b-958eba58fff7,assistant in pharmacy,altLabel,0.642857,review_only_not_used,no_unique_exact_esco_title_match,,,
M321303,Assistant Pharmacy Officer Grade U5,321303,3213,2,3213.2,clinical trial assistant,http://data.europa.eu/esco/occupation/82b5c6dc-6a4d-4415-80d8-5cfedfc54de7,clinical trial assistant,preferredLabel,0.305085,review_only_not_used,no_unique_exact_esco_title_match,,,
M321401,Dental Technician,321401,3214,1,3214.1,audiology technician,http://data.europa.eu/esco/occupation/521bbfd5-c179-46e3-879b-e74bd6db367c,audiology technician,preferredLabel,0.702703,review_only_not_used,no_unique_exact_esco_title_match,,,
M321401,Dental Technician,321401,3214,2,3214.3,prosthetist-orthotist,http://data.europa.eu/esco/occupation/929b5c9d-2fbf-44f2-980d-2ac6c0dc212f,prosthetic technician,altLabel,0.684211,review_only_not_used,no_unique_exact_esco_title_match,,,
M321402,Orthotist,321402,3214,1,3214.3,prosthetist-orthotist,http://data.europa.eu/esco/occupation/929b5c9d-2fbf-44f2-980d-2ac6c0dc212f,orthotist,altLabel,1.000000,provisionally_used_pending_review,unique_exact_alternate_title_same_isco_group,,,
M321501,Prosthetic Technician,321501,3215,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M321502,Medical Technician Grade U1,321502,3215,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M322101,Practical Nurse,322101,3221,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M322102,Nurse Grade U5,322102,3221,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M323101,Traditional and Complementary Medicine Associate Professional,323101,3231,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M324101,Veterinary Biotech Research Technician,324101,3241,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M324102,Veterinary Artificial Inseminator,324102,3241,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M324103,Veterinary Biotech Production Technician,324103,3241,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M324104,Veterinary Nurse,324104,3241,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M324105,Animal Therapist,324105,3241,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M324107,Assistant Veterinary Officer Grade G5,324107,3241,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M325101,Dental Aide/Assistant,325101,3251,1,3251.1,dental chairside assistant,http://data.europa.eu/esco/occupation/bdc74965-1d1a-4f8e-a490-9cf71f494e02,dental chairside assistant,preferredLabel,0.893617,review_only_not_used,no_unique_exact_esco_title_match,,,
M325102,Dental Hygienist,325102,3251,1,3251.1,dental chairside assistant,http://data.europa.eu/esco/occupation/bdc74965-1d1a-4f8e-a490-9cf71f494e02,dental assistant,altLabel,0.625000,review_only_not_used,no_unique_exact_esco_title_match,,,
M325103,Dental Surgery Assistant Grade U1,325103,3251,1,3251.1,dental chairside assistant,http://data.europa.eu/esco/occupation/bdc74965-1d1a-4f8e-a490-9cf71f494e02,dental assistant,altLabel,0.653061,review_only_not_used,no_unique_exact_esco_title_match,,,
M325104,Dental Therapist Grade U5,325104,3251,1,3251.1,dental chairside assistant,http://data.europa.eu/esco/occupation/bdc74965-1d1a-4f8e-a490-9cf71f494e02,dental assistant,altLabel,0.585366,review_only_not_used,no_unique_exact_esco_title_match,,,
M325301,Community Health Promoter,325301,3253,1,3253.1,community health worker,http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,preferredLabel,0.833333,review_only_not_used,no_unique_exact_esco_title_match,,,
M325301,Community Health Promoter,325301,3253,2,3253.1.1,first aid instructor,http://data.europa.eu/esco/occupation/b560456a-bc4d-41a9-94c8-bf8636147246,instructor in first aid principles,altLabel,0.372881,review_only_not_used,no_unique_exact_esco_title_match,,,
M325302,Village Health Worker,325302,3253,1,3253.1,community health worker,http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,preferredLabel,0.681818,review_only_not_used,no_unique_exact_esco_title_match,,,
M325302,Village Health Worker,325302,3253,2,3253.1.1,first aid instructor,http://data.europa.eu/esco/occupation/b560456a-bc4d-41a9-94c8-bf8636147246,first aid educator,altLabel,0.358974,review_only_not_used,no_unique_exact_esco_title_match,,,
M325303,Community Nurse Grade U1,325303,3253,1,3253.1,community health worker,http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community carer,altLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M325303,Community Nurse Grade U1,325303,3253,2,3253.1.1,first aid instructor,http://data.europa.eu/esco/occupation/b560456a-bc4d-41a9-94c8-bf8636147246,educator in first aid,altLabel,0.400000,review_only_not_used,no_unique_exact_esco_title_match,,,
M325401,Optician,325401,3254,1,3254.1,optician,http://data.europa.eu/esco/occupation/6e0e068b-cd5c-4400-8899-54056087fa14,optician,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
M325501,Massage Therapist,325501,3255,1,3255.1,massage therapist,http://data.europa.eu/esco/occupation/9487f835-b5a9-4742-8ecf-35520911e28c,massage therapist,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
M325502,Physiotherapy Technician,325502,3255,1,3255.2,physiotherapy assistant,http://data.europa.eu/esco/occupation/f88124d7-ee7e-4d21-9036-0658b496c119,physiotherapy assistant,preferredLabel,0.723404,review_only_not_used,no_unique_exact_esco_title_match,,,
M325502,Physiotherapy Technician,325502,3255,2,3255.3,shiatsu practitioner,http://data.europa.eu/esco/occupation/b01affdd-c8a9-4121-bc50-a5be17f014eb,shiatsu therapist,altLabel,0.439024,review_only_not_used,no_unique_exact_esco_title_match,,,
M325502,Physiotherapy Technician,325502,3255,3,3255.1,massage therapist,http://data.europa.eu/esco/occupation/9487f835-b5a9-4742-8ecf-35520911e28c,professional massage therapist,altLabel,0.407407,review_only_not_used,no_unique_exact_esco_title_match,,,
M325503,Stress Therapist,325503,3255,1,3255.3,shiatsu practitioner,http://data.europa.eu/esco/occupation/b01affdd-c8a9-4121-bc50-a5be17f014eb,shiatsu therapist,altLabel,0.787879,review_only_not_used,no_unique_exact_esco_title_match,,,
M325503,Stress Therapist,325503,3255,2,3255.1,massage therapist,http://data.europa.eu/esco/occupation/9487f835-b5a9-4742-8ecf-35520911e28c,massage therapist,preferredLabel,0.727273,review_only_not_used,no_unique_exact_esco_title_match,,,
M325503,Stress Therapist,325503,3255,3,3255.2,physiotherapy assistant,http://data.europa.eu/esco/occupation/f88124d7-ee7e-4d21-9036-0658b496c119,assistant physiotherapist,altLabel,0.585366,review_only_not_used,no_unique_exact_esco_title_match,,,
M325601,Medical Laboratory Assistant,325601,3256,1,3256.1,doctors' surgery assistant,http://data.europa.eu/esco/occupation/0c041d1e-1841-4acb-b0a1-2c387a61bf65,medical assistant,altLabel,0.755556,review_only_not_used,no_unique_exact_esco_title_match,,,
M325602,Hospital Assistant,325602,3256,1,3256.1,doctors' surgery assistant,http://data.europa.eu/esco/occupation/0c041d1e-1841-4acb-b0a1-2c387a61bf65,surgical assistant,altLabel,0.777778,review_only_not_used,no_unique_exact_esco_title_match,,,
M325603,Diagnostic Imaging Equipment Technician,325603,3256,1,3256.1,doctors' surgery assistant,http://data.europa.eu/esco/occupation/0c041d1e-1841-4acb-b0a1-2c387a61bf65,medical assistant,altLabel,0.285714,review_only_not_used,no_unique_exact_esco_title_match,,,
M325604,Sonographer,325604,3256,1,3256.1,doctors' surgery assistant,http://data.europa.eu/esco/occupation/0c041d1e-1841-4acb-b0a1-2c387a61bf65,surgery assistant,altLabel,0.285714,review_only_not_used,no_unique_exact_esco_title_match,,,
M325605,Clinical Instructor,325605,3256,1,3256.1,doctors' surgery assistant,http://data.europa.eu/esco/occupation/0c041d1e-1841-4acb-b0a1-2c387a61bf65,clinical assistant,altLabel,0.702703,review_only_not_used,no_unique_exact_esco_title_match,,,
M325606,Ophthalmic Assistant,325606,3256,1,3256.1,doctors' surgery assistant,http://data.europa.eu/esco/occupation/0c041d1e-1841-4acb-b0a1-2c387a61bf65,ophthalmic assistant,altLabel,1.000000,provisionally_used_pending_review,unique_exact_alternate_title_same_isco_group,,,
M325607,Assistant Medical Officer Grade U5,325607,3256,1,3256.1,doctors' surgery assistant,http://data.europa.eu/esco/occupation/0c041d1e-1841-4acb-b0a1-2c387a61bf65,cast assistant,altLabel,0.375000,review_only_not_used,no_unique_exact_esco_title_match,,,
M325701,Public Health Unit Inspector,325701,3257,1,3257.1,environmental health inspector,http://data.europa.eu/esco/occupation/a092cb70-f3e3-4224-98a3-b97c0114de77,public health inspector,altLabel,0.901961,review_only_not_used,no_unique_exact_esco_title_match,,,
M325701,Public Health Unit Inspector,325701,3257,2,3257.5,occupational health and safety inspector,http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3,workplace health and safety inspector,altLabel,0.707692,review_only_not_used,no_unique_exact_esco_title_match,,,
M325701,Public Health Unit Inspector,325701,3257,3,3257.5.1,healthcare inspector,http://data.europa.eu/esco/occupation/43d49e27-302b-439d-bce6-86555527edb5,health care inspector,altLabel,0.693878,review_only_not_used,no_unique_exact_esco_title_match,,,
M325702,Occupational Safety and Health Inspector,325702,3257,1,3257.5,occupational health and safety inspector,http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3,occupational health and safety inspector,preferredLabel,0.725000,review_only_not_used,no_unique_exact_esco_title_match,,,
M325702,Occupational Safety and Health Inspector,325702,3257,2,3257.7,health and safety inspector,http://data.europa.eu/esco/occupation/2b31f745-f04f-4d2c-9692-4715e1448f80,occupational health and safety inspector,altLabel,0.725000,review_only_not_used,no_unique_exact_esco_title_match,,,
M325702,Occupational Safety and Health Inspector,325702,3257,3,3257.1,environmental health inspector,http://data.europa.eu/esco/occupation/a092cb70-f3e3-4224-98a3-b97c0114de77,environmental health inspector,preferredLabel,0.628571,review_only_not_used,no_unique_exact_esco_title_match,,,
M325703,Product Quality Inspector,325703,3257,1,3257.3,food safety inspector,http://data.europa.eu/esco/occupation/7d8b3c73-20f8-467e-91e4-00378673a2cd,food quality inspector,altLabel,0.851064,review_only_not_used,no_unique_exact_esco_title_match,,,
M325703,Product Quality Inspector,325703,3257,2,3257.1,environmental health inspector,http://data.europa.eu/esco/occupation/a092cb70-f3e3-4224-98a3-b97c0114de77,public health inspector,altLabel,0.708333,review_only_not_used,no_unique_exact_esco_title_match,,,
M325703,Product Quality Inspector,325703,3257,3,3257.5.1,healthcare inspector,http://data.europa.eu/esco/occupation/43d49e27-302b-439d-bce6-86555527edb5,hospital inspector,altLabel,0.651163,review_only_not_used,no_unique_exact_esco_title_match,,,
M325704,Water Inspector,325704,3257,1,3257.7,health and safety inspector,http://data.europa.eu/esco/occupation/2b31f745-f04f-4d2c-9692-4715e1448f80,wage inspector,altLabel,0.896552,review_only_not_used,no_unique_exact_esco_title_match,,,
M325704,Water Inspector,325704,3257,2,3257.5,occupational health and safety inspector,http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3,factory inspector,altLabel,0.812500,review_only_not_used,no_unique_exact_esco_title_match,,,
M325704,Water Inspector,325704,3257,3,3257.3,food safety inspector,http://data.europa.eu/esco/occupation/7d8b3c73-20f8-467e-91e4-00378673a2cd,quality inspector,altLabel,0.750000,review_only_not_used,no_unique_exact_esco_title_match,,,
M325705,Mine Safety Inspector,325705,3257,1,3257.3,food safety inspector,http://data.europa.eu/esco/occupation/7d8b3c73-20f8-467e-91e4-00378673a2cd,food safety inspector,preferredLabel,0.809524,review_only_not_used,no_unique_exact_esco_title_match,,,
M325705,Mine Safety Inspector,325705,3257,2,3257.5,occupational health and safety inspector,http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3,health and safety inspector,altLabel,0.750000,review_only_not_used,no_unique_exact_esco_title_match,,,
M325705,Mine Safety Inspector,325705,3257,3,3257.7,health and safety inspector,http://data.europa.eu/esco/occupation/2b31f745-f04f-4d2c-9692-4715e1448f80,health and safety inspector,preferredLabel,0.750000,review_only_not_used,no_unique_exact_esco_title_match,,,
M325706,Mine Examiner,325706,3257,1,3257.4.1,hazardous materials inspector,http://data.europa.eu/esco/occupation/b3867d0a-e902-4d88-b0c2-3e0d2cf35c83,compliance manager,altLabel,0.580645,review_only_not_used,no_unique_exact_esco_title_match,,,
M325706,Mine Examiner,325706,3257,2,3257.5.1,healthcare inspector,http://data.europa.eu/esco/occupation/43d49e27-302b-439d-bce6-86555527edb5,care commission inspector,altLabel,0.421053,review_only_not_used,no_unique_exact_esco_title_match,,,
M325706,Mine Examiner,325706,3257,3,3257.2,food regulatory advisor,http://data.europa.eu/esco/occupation/c872187a-079b-413b-8503-7b5dd92abb88,food expert,altLabel,0.416667,review_only_not_used,no_unique_exact_esco_title_match,,,
M325707,Assistant Food Technology Officer Grade C5,325707,3257,1,3257.3,food safety inspector,http://data.europa.eu/esco/occupation/7d8b3c73-20f8-467e-91e4-00378673a2cd,food safety officer,altLabel,0.491803,review_only_not_used,no_unique_exact_esco_title_match,,,
M325707,Assistant Food Technology Officer Grade C5,325707,3257,2,3257.2,food regulatory advisor,http://data.europa.eu/esco/occupation/c872187a-079b-413b-8503-7b5dd92abb88,food regulatory affairs advisor,altLabel,0.438356,review_only_not_used,no_unique_exact_esco_title_match,,,
