feature,idf
1.0,4.819907716520341
1.00,4.819907716520341
1.00 ,4.819907716520341
1.2,2.3951049908020456
1.25,2.3951049908020456
1.25 ,2.3951049908020456
1.5,4.349904087274605
1.50,4.349904087274605
1.50 ,4.349904087274605
1.7,3.9444389791664403
1.75,3.9444389791664403
1.75 ,3.9444389791664403
10.,5.330733340286331
10.5,5.736198448394496
10.50,5.736198448394496
11.,4.9252682321781664
11.2,5.330733340286331
11.25,5.330733340286331
11.5,6.0238805208462765
11.50,6.0238805208462765
12.,5.736198448394496
121,6.0238805208462765
1213,6.0238805208462765
1213.,6.0238805208462765
13.,5.176582660459073
13.5,5.176582660459073
13.5 ,6.0238805208462765
13.50,5.513054897080286
14.,5.330733340286331
14.5,6.0238805208462765
14.50,6.0238805208462765
14.7,5.736198448394496
14.75,5.736198448394496
15.,5.736198448394496
16.,5.736198448394496
16.2,6.0238805208462765
16.25,6.0238805208462765
19.,5.513054897080286
19.5,6.0238805208462765
19.50,6.0238805208462765
2.0,4.724597536716015
2.00,4.724597536716015
2.00 ,4.724597536716015
2.2,3.4589311633847397
2.25,3.4589311633847397
2.25 ,3.4589311633847397
2.5,4.178053830347945
2.50,4.178053830347945
2.50 ,4.178053830347945
2.7,4.349904087274605
2.75,4.349904087274605
2.75 ,4.349904087274605
213,6.0238805208462765
213.,6.0238805208462765
213.5,6.0238805208462765
24.,6.0238805208462765
25 ,1.6460292575828754
3.0,4.637586159726386
3.00,4.637586159726386
3.00 ,4.637586159726386
3.2,3.790288299339182
3.25,3.790288299339182
3.25 ,3.790288299339182
3.5,3.9869985935852363
3.5 ,6.0238805208462765
3.50,4.077970371790963
3.50 ,4.077970371790963
3.7,4.557543452052849
3.75,4.557543452052849
3.75 ,4.557543452052849
30.,6.0238805208462765
30.7,6.0238805208462765
30.75,6.0238805208462765
4.0,6.0238805208462765
4.00,6.0238805208462765
4.00 ,6.0238805208462765
4.2,4.126760535960395
4.25,4.126760535960395
4.25 ,4.126760535960395
4.5,4.349904087274605
4.50,4.349904087274605
4.50 ,4.349904087274605
4.7,4.819907716520341
4.75,4.819907716520341
4.75 ,4.819907716520341
5.2,4.178053830347945
5.25,4.178053830347945
5.25 ,4.178053830347945
5.5,5.330733340286331
5.50,5.330733340286331
5.50 ,5.330733340286331
5.7,5.330733340286331
5.75,5.330733340286331
5.75 ,5.330733340286331
50 ,2.0535886072941545
6.2,4.126760535960395
6.25,4.126760535960395
6.25 ,4.126760535960395
6.5,5.513054897080286
6.50,5.513054897080286
6.50 ,5.513054897080286
6.7,5.330733340286331
6.75,5.330733340286331
6.75 ,5.330733340286331
7.0,6.0238805208462765
7.00,6.0238805208462765
7.00 ,6.0238805208462765
7.2,4.557543452052849
7.25,4.557543452052849
7.25 ,4.557543452052849
7.5,4.724597536716015
7.50,4.724597536716015
7.50 ,4.724597536716015
7.7,5.330733340286331
7.75,5.330733340286331
7.75 ,5.330733340286331
75 ,2.633856439782246
8.0,6.0238805208462765
8.00,6.0238805208462765
8.00 ,6.0238805208462765
8.2,4.724597536716015
8.25,4.724597536716015
8.25 ,4.724597536716015
8.5,5.513054897080286
8.50,5.513054897080286
8.50 ,5.513054897080286
8.7,5.176582660459073
8.75,5.176582660459073
8.75 ,5.176582660459073
9.2,5.176582660459073
9.25,5.176582660459073
9.25 ,5.176582660459073
9.5,5.04305126783455
9.50,5.04305126783455
9.50 ,5.04305126783455
"a, ",3.028148247292285
aba,5.736198448394496
abas,5.736198448394496
abase,5.736198448394496
abl,6.0238805208462765
abo,2.91780019012342
abor,2.91780019012342
abora,2.91780019012342
abr,5.736198448394496
abri,5.736198448394496
abric,5.736198448394496
aby,5.736198448394496
abys,5.736198448394496
abysi,5.736198448394496
aca,3.0449553656086668
acad,3.0449553656086668
acade,3.0449553656086668
acc,3.538973871058276
acce,5.736198448394496
accep,6.0238805208462765
acco,3.625985248047906
accom,4.232121051618222
accou,4.349904087274605
