"role_id","masco_code","role_title","candidate_rank","candidate_esco_code","candidate_esco_title","candidate_esco_uri","retrieval_score","title_cosine","profile_cosine","same_four_digit_group","selected_primary","status","score_is_probability"
"M282204","282204","Geographer","8","2114.1","geologist","http://data.europa.eu/esco/occupation/c6196b21-20f9-4608-83fb-6f143afc740d","0.515804","0.560787","0.397091","False","False","alternative_not_used","False"
"M282206","282206","Criminologist","1","2632.4","criminologist","http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79","0.941522","1","0.83292","False","True","selected","False"
"M282206","282206","Criminologist","2","3355.1","criminal investigator","http://data.europa.eu/esco/occupation/3cee6bea-4a19-4511-9bbb-fdf820857555","0.588869","0.550366","0.644144","False","False","alternative_not_used","False"
"M282206","282206","Criminologist","3","2642.1.6","crime journalist","http://data.europa.eu/esco/occupation/d372b694-041a-4978-bd81-efbb763ee70d","0.547193","0.533419","0.535373","False","False","alternative_not_used","False"
"M282206","282206","Criminologist","4","2114.1.10","seismologist","http://data.europa.eu/esco/occupation/b79cfd33-6e46-4b71-b180-c9a84422f047","0.524518","0.597739","0.336137","False","False","alternative_not_used","False"
"M282206","282206","Criminologist","5","2635.3.8","criminal justice social worker","http://data.europa.eu/esco/occupation/9aa2115d-83cb-4db1-af1d-b426c87c2393","0.510073","0.480905","0.590944","False","False","alternative_not_used","False"
"M282206","282206","Criminologist","6","2112.1.2","climatologist","http://data.europa.eu/esco/occupation/3dbd758c-6dc0-41fe-8248-2250c9bfa4ab","0.47694","0.538858","0.263219","False","False","alternative_not_used","False"
"M282206","282206","Criminologist","7","2131.4.11","physiologist","http://data.europa.eu/esco/occupation/25829508-63f3-41c3-affc-ddbb5c077930","0.4766","0.538445","0.318222","False","False","alternative_not_used","False"
"M282206","282206","Criminologist","8","3355.2","police detective","http://data.europa.eu/esco/occupation/3880e9e8-bc2b-48d9-8afc-a0f258c1c4b0","0.476106","0.482484","0.53711","False","False","alternative_not_used","False"
"M282401","282401","Clinical Psychologist","1","2634.2.1","clinical psychologist","http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22","0.92","1","0.768723","False","True","selected","False"
"M282401","282401","Clinical Psychologist","2","2634.2","psychologist","http://data.europa.eu/esco/occupation/52ded7d7-11df-42e3-b90a-d7f4b70fb4b9","0.815537","0.912559","0.691047","False","False","alternative_not_used","False"
"M282401","282401","Clinical Psychologist","3","2634.2.3","health psychologist","http://data.europa.eu/esco/occupation/976c7f50-7f9e-4347-bbb9-f0dc842046a3","0.743193","0.837297","0.605842","False","False","alternative_not_used","False"
"M282401","282401","Clinical Psychologist","4","3259.2","assistant clinical psychologist","http://data.europa.eu/esco/occupation/d1b8c046-3867-423a-84fd-41f7be3a6d29","0.732758","0.797405","0.608291","False","False","alternative_not_used","False"
"M282401","282401","Clinical Psychologist","5","2634.2.2","educational psychologist","http://data.europa.eu/esco/occupation/4f5bc9a5-e989-409b-bfb5-973b472163cd","0.669868","0.747179","0.503653","False","False","alternative_not_used","False"
"M282401","282401","Clinical Psychologist","6","2635.3.3","clinical social worker","http://data.europa.eu/esco/occupation/6a167ceb-f847-4ef0-af47-89454c53770b","0.632904","0.619918","0.683497","False","False","alternative_not_used","False"
"M282401","282401","Clinical Psychologist","7","2634.2.4","psychotherapist","http://data.europa.eu/esco/occupation/af69484e-b43f-4685-b22d-f3418df45c4d","0.627788","0.64894","0.598765","False","False","alternative_not_used","False"
"M282401","282401","Clinical Psychologist","8","2310.1.35","psychology lecturer","http://data.europa.eu/esco/occupation/7dea476a-dffe-4919-9ee2-fb222e283f41","0.541438","0.626449","0.380263","False","False","alternative_not_used","False"
"M291602","291602","Industrial Relations Officer Grade S9","1","2423.4","labour relations officer","http://data.europa.eu/esco/occupation/20b9f370-6b56-4679-8c06-c23b866a5bd0","0.92","0.818799","0.71864","False","True","selected","False"
"M291602","291602","Industrial Relations Officer Grade S9","2","2422.9","international relations officer","http://data.europa.eu/esco/occupation/7819669b-30c2-42e6-a1c4-0bcd6f0379ff","0.655825","0.736983","0.457756","False","False","alternative_not_used","False"
"M291602","291602","Industrial Relations Officer Grade S9","3","2422.18","trade development officer","http://data.europa.eu/esco/occupation/c418ed9a-132f-48cd-ae5c-dd375070ee0e","0.613969","0.684092","0.534335","False","False","alternative_not_used","False"
"M291602","291602","Industrial Relations Officer Grade S9","4","2432.9","public relations officer","http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134","0.596104","0.702232","0.347024","False","False","alternative_not_used","False"
"M291602","291602","Industrial Relations Officer Grade S9","5","2422.12.10","labour market policy officer","http://data.europa.eu/esco/occupation/a1ba7574-cc28-446c-9741-12d7fbb325cb","0.586828","0.659504","0.538076","False","False","alternative_not_used","False"
"M291602","291602","Industrial Relations Officer Grade S9","6","2422.12.7","foreign affairs officer","http://data.europa.eu/esco/occupation/f7450c1f-20b7-45dd-b3bb-25095830bf3f","0.583307","0.659794","0.43347","False","False","alternative_not_used","False"
"M291602","291602","Industrial Relations Officer Grade S9","7","2423.3","human resources officer","http://data.europa.eu/esco/occupation/d3e32e5e-7f24-48e3-b939-e4f800eb62fb","0.581123","0.711325","0.40888","False","False","alternative_not_used","False"
"M291602","291602","Industrial Relations Officer Grade S9","8","2422.13","political affairs officer","http://data.europa.eu/esco/occupation/8bf76ba6-e661-4574-9887-4f2cb943835a","0.580557","0.662553","0.442388","False","False","alternative_not_used","False"
"M291606","291606","Maritime Superintendent Officer Grade T8","1","2320.1.17","maritime instructor","http://data.europa.eu/esco/occupation/0599d0e7-398f-464b-97bb-427686f27d50","0.65548","0.78626","0.492428","False","False","alternative_not_used","False"
"M291606","291606","Maritime Superintendent Officer Grade T8","2","0110.11","navy officer","http://data.europa.eu/esco/occupation/262f21a3-ae78-46f4-a5f9-5a1f502caa90","0.625702","0.741501","0.54903","False","False","alternative_not_used","False"
"M291606","291606","Maritime Superintendent Officer Grade T8","3","4323.19","vessel operations coordinator","http://data.europa.eu/esco/occupation/0cd0082a-ca15-4dcd-b352-b7600c916d8e","0.621481","0.747636","0.533274","False","False","alternative_not_used","False"
"M291606","291606","Maritime Superintendent Officer Grade T8","4","1324.3.1.2","maritime water transport general manager","http://data.europa.eu/esco/occupation/baae6dd1-4a59-480d-83b1-a0708a5a1736","0.605732","0.691349","0.525536","False","False","alternative_not_used","False"
"M291606","291606","Maritime Superintendent Officer Grade T8","5","3151.4","ship duty engineer","http://data.europa.eu/esco/occupation/6ce86c90-36cc-43ef-a1e0-885d8151f976","0.601964","0.664421","0.465639","False","False","alternative_not_used","False"
"M291606","291606","Maritime Superintendent Officer Grade T8","6","0110.9","fleet commander","http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43","0.600888","0.639992","0.627621","False","False","alternative_not_used","False"
"M291606","291606","Maritime Superintendent Officer Grade T8","7","3151.3","ship assistant engineer","http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22","0.591847","0.660147","0.481913","False","False","alternative_not_used","False"
"M291606","291606","Maritime Superintendent Officer Grade T8","8","5419.3","coastguard watch officer","http://data.europa.eu/esco/occupation/bd1cd902-1fb1-40b1-abce-bb9ef60805b4","0.589094","0.608224","0.537736","False","True","selected","False"
"M311101","311101","Geophysics Technician","1","3111.4","geology technician","http://data.europa.eu/esco/occupation/fb3f5f35-e6f7-4168-aef2-e4dfb7f2a3ee","0.826151","0.810261","0.761388","True","True","selected","False"
"M311101","311101","Geophysics Technician","2","3111.11","physics technician","http://data.europa.eu/esco/occupation/a9bcc9e0-5be7-47a0-818b-acad10fe90d9","0.753179","0.777348","0.602983","True","False","alternative_not_used","False"
"M311101","311101","Geophysics Technician","3","7412.4","geothermal technician","http://data.europa.eu/esco/occupation/92b7a42c-b437-4412-ac21-1a750883cf21","0.72198","0.738697","0.701396","False","False","alternative_not_used","False"
"M311101","311101","Geophysics Technician","4","3111.8","meteorology technician","http://data.europa.eu/esco/occupation/0d7ae791-653e-4297-9f61-8bad87f61d57","0.703983","0.716118","0.626561","True","False","alternative_not_used","False"
"M311101","311101","Geophysics Technician","5","3117.2","geotechnician","http://data.europa.eu/esco/occupation/e9665bdf-2989-4dc5-9aa9-7b791e489779","0.692728","0.705033","0.629175","False","False","alternative_not_used","False"
"M311101","311101","Geophysics Technician","6","3111.5","hydrographic surveying technician","http://data.europa.eu/esco/occupation/668943cc-c454-4a1b-a296-2fcb524a6222","0.678435","0.652751","0.693187","True","False","alternative_not_used","False"
"M311101","311101","Geophysics Technician","7","3111.14","soil surveying technician","http://data.europa.eu/esco/occupation/84cb6e91-ce11-409e-9306-23c9698631af","0.67116","0.623551","0.657424","True","False","alternative_not_used","False"
"M311101","311101","Geophysics Technician","8","3114.1.4","instrumentation engineering technician","http://data.europa.eu/esco/occupation/2bb8adee-2b84-4d7b-84f9-0620bc09ada8","0.66469","0.720931","0.613894","False","False","alternative_not_used","False"
"M311102","311102","Chemistry Technician","1","3111.1","chemistry technician","http://data.europa.eu/esco/occupation/87775d69-ae88-449e-ad71-6f9875711816","0.968398","1","0.866851","True","True","selected","False"
"M311102","311102","Chemistry Technician","2","2113.1","chemist","http://data.europa.eu/esco/occupation/0d93706d-32fd-4de3-aa08-be1003e325da","0.92","0.680654","0.690436","False","False","alternative_not_used","False"
"M311102","311102","Chemistry Technician","3","3141.2.1","bacteriology technician","http://data.europa.eu/esco/occupation/f3b99acc-b212-45cf-bb4f-7b83cc6f0d71","0.92","0.638561","0.63848","False","False","alternative_not_used","False"
"M311102","311102","Chemistry Technician","4","3141.2.2","biochemistry technician","http://data.europa.eu/esco/occupation/95324a4a-a5ea-4d89-8ede-4422ccb46a28","0.92","0.8169","0.745212","False","False","alternative_not_used","False"
"M311102","311102","Chemistry Technician","5","3116.1","chemical engineering technician","http://data.europa.eu/esco/occupation/35bc3847-58ad-46f5-8921-e58acc2762a6","0.833524","0.913344","0.740586","False","False","alternative_not_used","False"
"M311102","311102","Chemistry Technician","6","3116.1.2","chemical manufacturing quality technician","http://data.europa.eu/esco/occupation/dacaa18b-93f6-48b4-b4f2-cb33e21804e7","0.757668","0.760152","0.772713","False","False","alternative_not_used","False"
"M311102","311102","Chemistry Technician","7","3141.2","scientific laboratory technician","http://data.europa.eu/esco/occupation/4fef1907-cf82-413b-841a-02ef57e299a6","0.752446","0.816838","0.702716","False","False","alternative_not_used","False"
"M311102","311102","Chemistry Technician","8","3141.2.3","biology technician","http://data.europa.eu/esco/occupation/31cc4199-703c-4f8a-9b46-a2070a6d35df","0.712374","0.764234","0.650357","False","False","alternative_not_used","False"
"M311103","311103","Physics Science Laboratory Technician","1","3111.11","physics technician","http://data.europa.eu/esco/occupation/a9bcc9e0-5be7-47a0-818b-acad10fe90d9","0.888249","0.919891","0.804245","True","True","selected","False"
"M311103","311103","Physics Science Laboratory Technician","2","3141.2","scientific laboratory technician","http://data.europa.eu/esco/occupation/4fef1907-cf82-413b-841a-02ef57e299a6","0.864689","0.907979","0.825602","False","False","alternative_not_used","False"
"M311103","311103","Physics Science Laboratory Technician","3","3111.1","chemistry technician","http://data.europa.eu/esco/occupation/87775d69-ae88-449e-ad71-6f9875711816","0.766365","0.799477","0.692959","True","False","alternative_not_used","False"
"M311103","311103","Physics Science Laboratory Technician","4","3141.2.3","biology technician","http://data.europa.eu/esco/occupation/31cc4199-703c-4f8a-9b46-a2070a6d35df","0.709798","0.731855","0.662657","False","False","alternative_not_used","False"
"M311103","311103","Physics Science Laboratory Technician","5","3114.1","electronics engineering technician","http://data.europa.eu/esco/occupation/27811419-407f-4868-a388-2f7df7aafd91","0.696998","0.797249","0.623119","False","False","alternative_not_used","False"
"M311103","311103","Physics Science Laboratory Technician","6","3141.2.2","biochemistry technician","http://data.europa.eu/esco/occupation/95324a4a-a5ea-4d89-8ede-4422ccb46a28","0.690782","0.716704","0.660061","False","False","alternative_not_used","False"
"M311103","311103","Physics Science Laboratory Technician","7","3114.1.4","instrumentation engineering technician","http://data.europa.eu/esco/occupation/2bb8adee-2b84-4d7b-84f9-0620bc09ada8","0.680265","0.754784","0.63406","False","False","alternative_not_used","False"
"M311103","311103","Physics Science Laboratory Technician","8","3141.2.1","bacteriology technician","http://data.europa.eu/esco/occupation/f3b99acc-b212-45cf-bb4f-7b83cc6f0d71","0.677754","0.652638","0.692413","False","False","alternative_not_used","False"
"M311104","311104","Physical Science Technician","1","3111.11","physics technician","http://data.europa.eu/esco/occupation/a9bcc9e0-5be7-47a0-818b-acad10fe90d9","0.844376","0.87724","0.773589","True","True","selected","False"
"M311104","311104","Physical Science Technician","2","3141.2.3","biology technician","http://data.europa.eu/esco/occupation/31cc4199-703c-4f8a-9b46-a2070a6d35df","0.773467","0.79236","0.725923","False","False","alternative_not_used","False"
